Lafayette,11/14/2008,67,73,Home,,-,"1,203"
Saint Peter's,11/19/2008,59,44,Home,,-,935
Stony Brook,11/22/2008,65,62,Away,,-,"1,148"
Loyola Marymount,11/24/2008,72,51,Home,,-,708
Bucknell,11/29/2008,83,79,Away,,-,"2,179"
Columbia,12/03/2008,69,84,Away,,-,393
Yale,12/06/2008,83,74,Home,,-,"1,104"
Quinnipiac,12/13/2008,63,71,Home,,-,"1,390"
Brown,12/21/2008,78,66,Home,,-,827
NJIT,12/28/2008,68,58,Away,,-,220
Kansas St.,12/30/2008,53,82,Away,,-,"7,304"
St. Francis (NY),01/03/2009,80,78,Home,,-,"1,205"
Fairleigh Dickinson,01/05/2009,78,69,Away,,-,579
Central Conn. St.,01/08/2009,57,67,Away,,-,"1,154"
LIU Brooklyn,01/10/2009,61,76,Home,,-,"1,034"
Saint Francis (PA),01/15/2009,76,68,Away,,-,"1,017"
Robert Morris,01/17/2009,56,104,Away,,-,"1,033"
St. Francis (NY),01/22/2009,62,65,Away,,-,307
Sacred Heart,01/25/2009,64,68,Home,,-,"2,338"
Central Conn. St.,01/29/2009,64,72,Home,,-,"1,110"
Mt. St. Mary's,01/31/2009,51,65,Away,,-,"2,468"
Fairleigh Dickinson,02/05/2009,57,59,Home,,1 OT,"1,174"
Saint Francis (PA),02/07/2009,75,58,Home,,-,"1,921"
Bryant,02/12/2009,72,60,Away,,-,951
LIU Brooklyn,02/14/2009,48,74,Away,,-,"1,082"
Mt. St. Mary's,02/19/2009,70,65,Home,,-,"1,204"
Robert Morris,02/21/2009,62,59,Home,,-,"1,635"
Quinnipiac,02/26/2009,75,66,Away,,-,"1,273"
Monmouth,02/28/2009,91,60,Away,,-,"1,960"
Mt. St. Mary's,03/05/2009,62,72,Away,,-,"1,326"
