Howard Payne,11/09/2012,84,30,Home,,-,"2,203"
FIU,11/17/2012,69,60,Away,,-,971
Jarvis Christian,11/20/2012,78,39,Home,,-,929
Tulsa,11/24/2012,57,41,Away,,-,"3,984"
San Diego,12/01/2012,56,51,Home,,-,"1,726"
Texas A&M,12/05/2012,54,62,Away,,-,"4,684"
LSU-Shreveport,12/08/2012,73,46,Home,,-,"1,101"
Lubbock Christian,12/15/2012,78,67,Home,,-,831
Oklahoma,12/18/2012,56,55,Away,,-,"8,572"
Grambling,12/20/2012,60,38,Home,,-,"1,104"
A&M-Corpus Christi,12/29/2012,67,56,Away,,-,"1,095"
Lamar,01/03/2013,79,43,Home,,-,"2,107"
McNeese St.,01/05/2013,71,43,Home,,-,"2,001"
Central Ark.,01/10/2013,77,69,Away,,-,"1,672"
Oral Roberts,01/12/2013,61,50,Away,,-,"3,565"
Southeastern La.,01/17/2013,52,40,Home,,-,"3,112"
Nicholls St.,01/19/2013,72,49,Home,,-,"2,811"
Northwestern St.,01/26/2013,57,61,Away,,-,"2,533"
McNeese St.,01/30/2013,59,39,Away,,-,626
Lamar,02/02/2013,65,51,Away,,-,"2,790"
Central Ark.,02/07/2013,72,36,Home,,-,"2,757"
Oral Roberts,02/09/2013,77,67,Home,,-,"4,377"
Nicholls St.,02/14/2013,63,51,Away,,-,630
Southeastern La.,02/16/2013,50,54,Away,,-,862
Sam Houston St.,02/20/2013,50,44,Away,,-,"2,395"
Long Beach St.,02/22/2013,68,60,Away,,-,"3,766"
Northwestern St.,03/02/2013,64,63,Home,,-,"4,836"
Sam Houston St.,03/07/2013,57,42,Home,,-,"3,517"
A&M-Corpus Christi,03/09/2013,58,49,Home,,-,"2,013"
Southeastern La.,03/15/2013,68,57,Neutral,"Katy, TX",-,"2,341"
Northwestern St.,03/16/2013,66,68,Neutral,"Katy, TX",-,"3,124"
Stanford,03/19/2013,57,58,Away,,-,"1,050"
