Pittsburgh,11/09/2012,48,80,Away,,-,"8,928"
Hartford,11/13/2012,70,63,Home,,-,"1,522"
American,11/15/2012,57,62,Away,,-,"1,323"
Georgetown,11/24/2012,50,72,Away,,-,"7,467"
George Washington,11/26/2012,65,56,Away,,-,"1,507"
Binghamton,12/01/2012,71,70,Away,,-,"2,071"
Navy,12/07/2012,72,65,Home,,-,"1,851"
Loyola Maryland,12/15/2012,57,79,Away,,-,"1,636"
Indiana,12/19/2012,54,93,Away,,-,"17,009"
Western Mich.,12/22/2012,66,87,Away,,-,"3,114"
UMBC,12/29/2012,58,55,Home,,-,"1,011"
Fairleigh Dickinson,01/03/2013,65,72,Home,,-,865
Monmouth,01/05/2013,71,59,Home,,-,"1,142"
St. Francis Brooklyn,01/10/2013,56,70,Away,,-,375
LIU Brooklyn,01/12/2013,72,86,Away,,-,"2,413"
Bryant,01/17/2013,78,79,Away,,1 OT,909
Central Conn. St.,01/19/2013,80,75,Away,,-,"1,849"
Wagner,01/24/2013,50,52,Home,,-,966
Robert Morris,01/26/2013,68,76,Away,,-,"1,121"
Quinnipiac,01/31/2013,77,73,Home,,-,812
Sacred Heart,02/02/2013,91,82,Home,,-,"2,006"
Wagner,02/06/2013,65,74,Away,,-,"2,107"
Saint Francis (PA),02/09/2013,69,58,Away,,-,"1,236"
Bryant,02/14/2013,84,70,Home,,-,778
Central Conn. St.,02/16/2013,89,80,Home,,-,"1,165"
LIU Brooklyn,02/21/2013,83,71,Home,,-,"1,302"
St. Francis Brooklyn,02/23/2013,73,65,Home,,-,"1,305"
Monmouth,02/28/2013,77,63,Away,,-,"1,570"
Fairleigh Dickinson,03/02/2013,103,82,Away,,-,"1,215"
Bryant,03/06/2013,75,69,Away,,-,"2,680"
Robert Morris,03/09/2013,69,60,Away,,-,"1,303"
LIU Brooklyn,03/12/2013,70,91,Away,,-,"1,700"
