Cal Poly,11/09/2012,53,46,Home,,-,"4,494"
Centenary (LA),11/12/2012,75,47,Home,,-,"3,759"
SMU,11/15/2012,61,64,Home,,-,"4,145"
Prairie View,11/18/2012,44,39,Home,,-,"3,839"
Navy,11/20/2012,47,45,Home,,-,"3,829"
Northwestern,11/23/2012,31,55,Neutral,"South Padre Island, TX",-,800
UAB,11/24/2012,76,73,Neutral,"South Padre Island, TX",-,801
Southern Utah,11/29/2012,61,52,Home,,-,"3,867"
Houston,12/04/2012,48,54,Home,,-,"3,837"
Tulsa,12/08/2012,49,50,Away,,-,"4,856"
Southern U.,12/18/2012,68,57,Home,,-,"3,896"
Rice,12/22/2012,65,63,Away,,-,"1,549"
Mississippi Val.,12/30/2012,67,64,Home,,-,"3,868"
Texas Tech,01/05/2013,53,62,Home,,-,"5,448"
Oklahoma St.,01/09/2013,45,63,Away,,-,"7,502"
Baylor,01/12/2013,40,51,Away,,-,"7,753"
Kansas St.,01/16/2013,54,67,Home,,-,"4,872"
Iowa St.,01/19/2013,50,63,Home,,-,"4,753"
West Virginia,01/23/2013,50,71,Away,,-,"7,094"
Baylor,01/26/2013,56,82,Home,,-,"6,277"
Texas,02/02/2013,43,60,Away,,-,"11,641"
Kansas,02/06/2013,62,55,Home,,-,"7,412"
West Virginia,02/09/2013,50,63,Home,,-,"5,192"
Oklahoma,02/11/2013,48,75,Away,,-,"8,948"
Iowa St.,02/16/2013,53,87,Away,,-,"14,376"
Texas,02/19/2013,59,68,Home,,-,"5,451"
Kansas,02/23/2013,48,74,Away,,-,"16,300"
Oklahoma St.,02/27/2013,47,64,Home,,-,"7,046"
Texas Tech,03/02/2013,63,72,Away,,-,"9,372"
Kansas St.,03/05/2013,68,79,Away,,-,"12,528"
Oklahoma,03/09/2013,70,67,Home,,-,"5,392"
Texas,03/13/2013,57,70,Neutral,"Kansas City, MO",-,"17,018"
