Presbyterian,11/12/2012,77,44,Home,,-,"4,500"
Furman,11/16/2012,72,55,Away,,-,"2,746"
Gonzaga,11/22/2012,49,57,Neutral,"Orlando, FL",-,"2,076"
UTEP,11/23/2012,69,48,Neutral,"Orlando, FL",-,"2,205"
Marist,11/25/2012,59,44,Neutral,"Orlando, FL",-,"1,080"
Purdue,11/28/2012,61,73,Home,,-,"7,632"
South Carolina,12/02/2012,64,55,Away,,-,"10,684"
Arizona,12/08/2012,54,66,Home,,-,"8,509"
Florida A&M,12/15/2012,80,57,Home,,-,"7,862"
Coastal Caro.,12/19/2012,46,69,Away,,-,"3,286"
South Carolina St.,12/23/2012,77,41,Home,,-,"7,431"
Citadel,01/01/2013,92,51,Home,,-,"7,124"
Florida St.,01/05/2013,66,71,Home,,-,"7,635"
Duke,01/08/2013,40,68,Away,,-,"9,314"
Virginia,01/12/2013,59,44,Home,,-,"7,795"
Wake Forest,01/15/2013,60,44,Home,,-,"7,291"
North Carolina St.,01/20/2013,62,66,Away,,-,"19,557"
Florida St.,01/24/2013,57,60,Away,,-,"7,893"
Virginia Tech,01/27/2013,77,70,Home,,-,"7,980"
Georgia Tech,01/29/2013,63,60,Home,,-,"7,059"
Boston College,02/02/2013,68,75,Away,,-,"5,278"
Virginia,02/07/2013,41,78,Away,,-,"9,942"
North Carolina St.,02/10/2013,57,58,Home,,-,"9,455"
Georgia Tech,02/14/2013,56,53,Away,,-,"6,862"
Miami (FL),02/17/2013,43,45,Home,,-,"8,998"
Maryland,02/23/2013,59,72,Away,,-,"15,373"
North Carolina,02/28/2013,59,68,Home,,-,"9,778"
Virginia Tech,03/02/2013,61,69,Away,,-,"5,184"
Boston College,03/05/2013,61,68,Home,,-,"7,102"
Miami (FL),03/09/2013,49,62,Away,,-,"7,972"
Florida St.,03/14/2013,69,73,Neutral,"Greensboro, NC",-,"22,169"
