Lincoln (PA),11/10/2012,62,68,Home,,-,571
Iowa,11/15/2012,36,66,Away,,-,"10,704"
Wichita St.,11/17/2012,50,69,Away,,-,"10,183"
Gardner-Webb,11/20/2012,43,55,Neutral,"Cancun, MEX",-,902
Western Caro.,11/21/2012,67,69,Neutral,"Cancun, MEX",-,302
Wilmington (DE),11/25/2012,66,50,Home,,-,279
Pittsburgh,11/27/2012,46,70,Away,,-,"8,025"
Hampton,12/01/2012,50,58,Away,,-,"4,832"
American,12/04/2012,55,50,Home,,-,687
William & Mary,12/06/2012,69,78,Away,,-,"2,315"
Liberty,12/15/2012,60,53,Home,,-,205
Oregon St.,12/19/2012,53,69,Away,,-,"3,879"
Rutgers,12/21/2012,55,79,Away,,-,"5,924"
UCF,12/28/2012,45,62,Away,,-,"4,401"
Boston U.,12/29/2012,44,71,Neutral,"Orlando, FL",-,"4,278"
Coppin St.,01/05/2013,70,60,Away,,-,708
Hampton,01/12/2013,49,51,Home,,-,"1,134"
Norfolk St.,01/14/2013,49,54,Home,,-,"1,024"
N.C. A&T,01/19/2013,37,61,Away,,-,"3,189"
N.C. Central,01/21/2013,36,71,Away,,-,"2,297"
Delaware St.,01/23/2013,46,63,Away,,-,"1,487"
Savannah St.,02/02/2013,42,52,Home,,-,556
South Carolina St.,02/04/2013,57,45,Home,,-,576
UMES,02/09/2013,63,44,Home,,-,408
Morgan St.,02/11/2013,51,53,Home,,-,645
Florida A&M,02/16/2013,45,46,Away,,-,849
Bethune-Cookman,02/18/2013,50,64,Away,,-,612
Coppin St.,02/23/2013,56,63,Home,,-,875
UMES,02/25/2013,49,45,Away,,-,"2,081"
Delaware St.,03/02/2013,53,56,Home,,-,406
Delaware St.,03/12/2013,61,73,Neutral,"Norfolk, VA",-,"2,591"
