Western Mich.,11/10/2012,63,55,Home,,-,"2,237"
St. Bonaventure,11/14/2012,68,72,Home,,-,"3,016"
Saint Peter's,11/16/2012,64,68,Home,,-,"1,417"
Wisconsin,11/18/2012,40,73,Away,,-,"16,657"
Arizona St.,11/20/2012,53,64,Away,,-,"4,595"
Presbyterian,11/23/2012,89,55,Neutral,"Las Vegas, NV",-,200
Longwood,11/24/2012,84,78,Neutral,"Las Vegas, NV",-,200
Stony Brook,11/28/2012,53,76,Home,,-,"1,816"
Colgate,12/01/2012,70,63,Home,,-,"1,864"
Vanderbilt,12/17/2012,55,66,Away,,-,"9,716"
Duke,12/19/2012,47,88,Away,,-,"9,314"
Boston U.,12/22/2012,57,70,Away,,-,715
Saint Francis (PA),12/28/2012,79,67,Away,,-,627
Binghamton,12/30/2012,79,77,Away,,-,"3,673"
Bucknell,01/02/2013,56,72,Home,,-,"1,471"
American,01/06/2013,68,60,Away,,-,"1,290"
Old Westbury,01/12/2013,103,84,Home,,-,"1,974"
Columbia,01/19/2013,58,67,Home,,-,"3,717"
Columbia,01/26/2013,66,63,Away,,-,"2,583"
Princeton,02/01/2013,59,76,Away,,-,"2,087"
Penn,02/02/2013,71,69,Away,,-,"3,604"
Harvard,02/08/2013,65,67,Home,,-,"2,873"
Dartmouth,02/10/2013,79,56,Home,,-,"1,978"
Yale,02/15/2013,68,61,Away,,-,"1,173"
Brown,02/16/2013,69,66,Away,,-,828
Penn,02/22/2013,71,79,Home,,-,"2,489"
Princeton,02/23/2013,53,72,Home,,-,"2,694"
Brown,03/01/2013,65,84,Home,,-,"1,812"
Yale,03/02/2013,70,79,Home,,-,"2,150"
Dartmouth,03/08/2013,62,76,Away,,-,690
Harvard,03/09/2013,56,65,Away,,-,"2,195"
