Alabama St.,11/11/2012,84,35,Home,,-,"8,047"
Wisconsin,11/14/2012,74,56,Home,,-,"9,614"
Middle Tenn.,11/18/2012,66,45,Neutral,"Tampa, FL",-,"7,161"
Savannah St.,11/20/2012,58,40,Home,,-,"7,323"
UCF,11/23/2012,79,66,Home,,-,"10,195"
Marquette,11/29/2012,82,49,Home,,-,"10,245"
Florida St.,12/05/2012,72,47,Away,,-,"10,593"
Arizona,12/15/2012,64,65,Away,,-,"14,545"
Southeastern La.,12/19/2012,82,43,Home,,-,"8,057"
Kansas St.,12/22/2012,61,67,Away,"Kansas City, MO",-,"16,303"
Air Force,12/29/2012,78,61,Neutral,"Sunrise, FL",-,"12,779"
Yale,01/06/2013,79,58,Away,,-,"2,532"
Georgia,01/09/2013,77,44,Home,,-,"11,366"
LSU,01/12/2013,74,52,Away,,-,"9,964"
Texas A&M,01/17/2013,68,47,Away,,-,"11,046"
Missouri,01/19/2013,83,52,Home,,-,"12,597"
Georgia,01/23/2013,64,47,Away,,-,"6,793"
Mississippi St.,01/26/2013,82,47,Away,,-,"7,696"
South Carolina,01/30/2013,75,36,Home,,-,"10,533"
Ole Miss,02/02/2013,78,64,Home,,-,"12,522"
Arkansas,02/05/2013,69,80,Away,,-,"13,816"
Mississippi St.,02/09/2013,83,58,Home,,-,"12,444"
Kentucky,02/12/2013,69,52,Home,,-,"12,480"
Auburn,02/16/2013,83,52,Away,,-,"8,953"
Missouri,02/19/2013,60,63,Away,,-,"15,061"
Arkansas,02/23/2013,71,54,Home,,-,"12,609"
Tennessee,02/26/2013,58,64,Away,,-,"19,567"
Alabama,03/02/2013,64,52,Home,,-,"11,624"
Vanderbilt,03/06/2013,66,40,Home,,-,"10,504"
Kentucky,03/09/2013,57,61,Away,,-,"24,294"
LSU,03/15/2013,80,58,Neutral,"Nashville, TN",-,"15,649"
Alabama,03/16/2013,61,51,Neutral,"Nashville, TN",-,"14,574"
Ole Miss,03/17/2013,63,66,Neutral,"Nashville, TN",-,"12,138"
Northwestern St.,03/22/2013,79,47,Neutral,"Austin, TX",-,"13,825"
Minnesota,03/24/2013,78,64,Neutral,"Austin, TX",-,"14,520"
FGCU,03/29/2013,62,50,Neutral,"Arlington, TX",-,"40,639"
Michigan,03/31/2013,59,79,Neutral,"Arlington, TX",-,"36,585"
