Texas St.,11/09/2012,76,86,Away,,-,"2,833"
Pittsburgh,11/12/2012,51,86,Away,,-,"6,425"
Robert Morris,11/13/2012,58,74,Neutral,"Pittsburgh, PA",-,"7,225"
Penn,11/19/2012,70,68,Neutral,"Bethlehem, PA",-,924
Fairfield,11/20/2012,71,74,Neutral,"Bethlehem, PA",-,486
Manhattan,11/29/2012,58,65,Home,,-,"2,680"
Harvard,12/01/2012,64,73,Away,,-,"1,578"
Lehigh,12/04/2012,63,81,Away,,-,"1,351"
St. John's (NY),12/08/2012,47,58,Away,,-,"10,003"
Princeton,12/15/2012,63,60,Neutral,"Brooklyn, NY",-,"16,514"
Connecticut,12/21/2012,73,88,Away,,-,"10,265"
Siena,12/23/2012,81,75,Home,,-,"2,268"
Georgia Tech,12/29/2012,48,73,Away,,-,"7,851"
Monmouth,12/31/2012,82,71,Home,,-,"1,558"
Ole Miss,01/04/2013,68,95,Away,,-,"3,167"
Duquesne,01/09/2013,82,75,Home,,-,"1,232"
Massachusetts,01/13/2013,73,77,Home,,-,"2,567"
Charlotte,01/16/2013,68,74,Away,,-,"5,275"
Dayton,01/23/2013,51,96,Away,,-,"12,131"
Rhode Island,01/26/2013,66,63,Home,,-,"3,014"
Saint Joseph's,01/30/2013,62,66,Home,,-,"1,982"
VCU,02/02/2013,65,81,Away,,-,"7,693"
Saint Louis,02/06/2013,73,90,Home,,-,"2,006"
La Salle,02/09/2013,53,89,Away,,-,"2,246"
Xavier,02/13/2013,66,79,Away,,-,"9,645"
Butler,02/16/2013,63,68,Home,,-,"3,200"
George Washington,02/20/2013,60,68,Away,,-,"2,240"
Richmond,02/23/2013,55,72,Home,,-,"2,862"
Saint Joseph's,03/02/2013,56,82,Away,,-,"4,076"
Temple,03/06/2013,55,74,Home,,-,"1,108"
St. Bonaventure,03/09/2013,76,72,Away,,-,"4,515"
