Texas A&M,11/09/2012,59,71,Away,,-,"5,066"
UALR,11/14/2012,70,52,Home,,-,"2,465"
Troy,11/18/2012,70,46,Neutral,"Chattanooga, TN",-,"2,524"
Southeast Mo. St.,11/19/2012,67,63,Neutral,"Chattanooga, TN",-,"2,457"
Chattanooga,11/20/2012,71,63,Away,,-,"2,395"
La.-Monroe,11/24/2012,68,52,Home,,-,"2,308"
Southeastern La.,11/28/2012,99,62,Home,,-,"2,537"
Georgia St.,11/30/2012,86,68,Away,,-,"2,015"
Northwestern St.,12/04/2012,83,89,Away,,-,"2,703"
Southern Miss.,12/08/2012,65,55,Home,,-,"2,575"
McNeese St.,12/12/2012,72,80,Away,,-,726
UALR,12/17/2012,75,73,Away,,-,"3,734"
Denver,12/29/2012,68,60,Home,,-,"2,295"
New Mexico St.,12/31/2012,81,72,Home,,-,"2,129"
Texas-Arlington,01/05/2013,55,52,Away,,-,"1,276"
Texas St.,01/10/2013,84,67,Away,,-,"1,011"
UTSA,01/12/2013,73,71,Away,,-,"1,203"
Idaho,01/17/2013,72,66,Home,,-,"3,545"
Seattle,01/19/2013,78,71,Home,,-,"3,974"
San Jose St.,01/24/2013,76,54,Away,,-,"2,624"
Utah St.,01/26/2013,51,48,Away,,-,"8,530"
Texas-Arlington,02/02/2013,64,51,Home,,-,"5,024"
UTSA,02/07/2013,74,49,Home,,-,"4,061"
Texas St.,02/09/2013,84,69,Home,,-,"4,435"
Seattle,02/14/2013,64,58,Away,,-,"2,208"
Idaho,02/16/2013,67,61,Away,,-,"1,132"
Central Baptist,02/20/2013,118,48,Home,,-,"3,735"
Utah St.,02/28/2013,84,61,Home,,-,"5,506"
San Jose St.,03/02/2013,88,61,Home,,-,"4,850"
New Mexico St.,03/07/2013,60,78,Away,,-,"6,941"
Denver,03/09/2013,54,78,Away,,-,"5,119"
UTSA,03/14/2013,67,73,Neutral,"Las Vegas, NV",-,"4,837"
Florida St.,03/19/2013,71,66,Away,,-,"2,989"
Southern Miss.,03/25/2013,52,63,Away,,-,"5,922"
