Georgia St.,11/09/2012,74,55,Home,,-,"9,314"
Kentucky,11/13/2012,75,68,Neutral,"Atlanta, GA",-,"22,847"
FGCU,11/18/2012,88,67,Home,,-,"9,314"
Minnesota,11/22/2012,89,71,Neutral,"Nassau, Bahamas",-,"3,511"
VCU,11/23/2012,67,58,Neutral,"Nassau, Bahamas",-,"3,474"
Louisville,11/24/2012,76,71,Neutral,"Nassau, Bahamas",-,"3,511"
Ohio St.,11/28/2012,73,68,Home,,-,"9,314"
Delaware,12/01/2012,88,50,Home,,-,"9,314"
Temple,12/08/2012,90,67,Neutral,"East Rutherford, NJ",-,"12,157"
Cornell,12/19/2012,88,47,Home,,-,"9,314"
Elon,12/20/2012,76,54,Home,,-,"9,314"
Santa Clara,12/29/2012,90,77,Home,,-,"9,314"
Davidson,01/02/2013,67,50,Neutral,"Charlotte, NC",-,"13,607"
Wake Forest,01/05/2013,80,62,Home,,-,"9,314"
Clemson,01/08/2013,68,40,Home,,-,"9,314"
North Carolina St.,01/12/2013,76,84,Away,,-,"19,557"
Georgia Tech,01/17/2013,73,57,Home,,-,"9,314"
Miami (FL),01/23/2013,63,90,Away,,-,"7,972"
Maryland,01/26/2013,84,64,Home,,-,"9,314"
Wake Forest,01/30/2013,75,70,Away,,-,"12,603"
Florida St.,02/02/2013,79,60,Away,,-,"12,100"
North Carolina St.,02/07/2013,98,85,Home,,-,"9,314"
Boston College,02/10/2013,62,61,Away,,-,"6,709"
North Carolina,02/13/2013,73,68,Home,,-,"9,314"
Maryland,02/16/2013,81,83,Away,,-,"17,950"
Virginia Tech,02/21/2013,88,56,Away,,-,"7,585"
Boston College,02/24/2013,89,68,Home,,-,"9,314"
Virginia,02/28/2013,68,73,Away,,-,"14,593"
Miami (FL),03/02/2013,79,76,Home,,-,"9,314"
Virginia Tech,03/05/2013,85,57,Home,,-,"9,314"
North Carolina,03/09/2013,69,53,Away,,-,"21,750"
Maryland,03/15/2013,74,83,Neutral,"Greensboro, NC",-,"22,169"
Albany (NY),03/22/2013,73,61,Neutral,"Philadelphia, PA",-,"20,125"
Creighton,03/24/2013,66,50,Neutral,"Philadelphia, PA",-,"20,125"
Michigan St.,03/29/2013,71,61,Neutral,"Indianapolis, IN",-,"35,520"
Louisville,03/31/2013,63,85,Neutral,"Indianapolis, IN",-,"34,657"
