Miami (FL),11/09/2012,79,87,Away,,-,"3,160"
Florida A&M,11/13/2012,88,66,Home,,-,615
Southeastern (FL),11/19/2012,81,59,Home,,-,655
South Fla.,11/26/2012,54,63,Home,,-,"1,063"
VCU,11/28/2012,56,92,Away,,-,"7,693"
Bethune-Cookman,12/03/2012,63,86,Away,,-,"2,269"
Fla. Atlantic,12/06/2012,78,88,Home,,-,917
FIU,12/09/2012,79,82,Home,,-,647
Richmond,12/15/2012,57,76,Away,,-,"4,672"
Fla. Atlantic,12/18/2012,69,68,Away,,-,"1,027"
UCF,12/20/2012,66,83,Away,,-,"3,764"
Mercer,12/31/2012,64,70,Away,,-,"2,427"
Kennesaw St.,01/02/2013,70,60,Away,,-,422
North Florida,01/05/2013,74,90,Home,,-,"1,004"
Jacksonville,01/07/2013,81,72,Home,,-,534
East Tenn. St.,01/10/2013,72,70,Away,,-,"2,329"
USC Upstate,01/12/2013,66,64,Away,,-,818
Northern Ky.,01/17/2013,71,59,Home,,-,"1,479"
Lipscomb,01/19/2013,85,69,Home,,-,"1,017"
FGCU,01/25/2013,65,96,Away,,-,"3,002"
Jacksonville,01/31/2013,70,71,Away,,-,"1,012"
North Florida,02/02/2013,59,64,Away,,-,"1,589"
USC Upstate,02/07/2013,73,66,Home,,-,746
East Tenn. St.,02/09/2013,61,62,Home,,-,"1,028"
Lipscomb,02/14/2013,76,66,Away,,-,683
Northern Ky.,02/16/2013,62,46,Away,,-,"3,223"
FGCU,02/22/2013,80,71,Home,,-,"1,342"
Kennesaw St.,02/28/2013,91,77,Home,,-,"1,043"
Mercer,03/02/2013,65,77,Home,,-,924
East Tenn. St.,03/07/2013,67,46,Neutral,"Macon, GA",-,"1,211"
FGCU,03/08/2013,58,72,Neutral,"Macon, GA",-,"3,527"
