Siena,11/09/2012,54,53,Away,,-,"6,779"
Connecticut,11/13/2012,49,67,Away,,-,"7,962"
Northeastern,11/17/2012,66,55,Away,,-,"1,369"
Yale,11/21/2012,65,52,Home,,-,"2,403"
Harvard,11/27/2012,85,78,Away,,-,"1,093"
Rhode Island,12/01/2012,66,76,Away,,-,"4,126"
Towson,12/05/2012,64,68,Home,,-,"2,073"
Quinnipiac,12/08/2012,53,46,Away,,-,"2,365"
Dartmouth,12/12/2012,52,50,Home,,-,"2,047"
Niagara,12/16/2012,58,68,Away,,-,"1,491"
Fairleigh Dickinson,12/22/2012,76,62,Home,,-,"2,013"
Col. of Charleston,12/29/2012,50,62,Home,,-,"2,253"
New Hampshire,01/02/2013,64,51,Away,,-,629
Albany (NY),01/05/2013,70,45,Home,,-,"2,311"
Boston U.,01/08/2013,53,63,Away,,-,511
UMBC,01/12/2013,68,53,Home,,-,"2,655"
Binghamton,01/16/2013,61,37,Home,,-,"1,977"
Stony Brook,01/18/2013,81,73,Home,,-,"2,964"
Maine,01/22/2013,68,71,Away,,-,"2,265"
Albany (NY),01/26/2013,50,43,Away,,-,"4,182"
Hartford,01/30/2013,49,43,Away,,-,"1,809"
New Hampshire,02/06/2013,63,48,Home,,-,"2,085"
UMBC,02/09/2013,67,55,Away,,-,"1,604"
Boston U.,02/12/2013,59,64,Home,,-,"2,217"
Stony Brook,02/15/2013,48,65,Away,,-,"1,630"
Maine,02/20/2013,73,61,Home,,-,"2,205"
Canisius,02/23/2013,87,79,Home,,-,"2,198"
Binghamton,02/28/2013,78,61,Away,,-,"2,669"
Hartford,03/03/2013,58,61,Home,,-,"2,850"
New Hampshire,03/09/2013,61,42,Neutral,"Albany, NY",-,"1,839"
UMBC,03/10/2013,85,72,Neutral,"Albany, NY",-,"3,629"
Albany (NY),03/16/2013,49,53,Home,,-,"3,266"
Santa Clara,03/19/2013,67,77,Away,,-,"1,011"
