Colorado,11/09/2012,59,74,Away,,-,"10,611"
Webber Int'l,11/12/2012,87,54,Home,,-,738
Ball St.,11/16/2012,61,66,Away,,-,"3,418"
Ohio,11/18/2012,50,73,Away,,-,"4,718"
Richmond,11/20/2012,58,64,Away,,-,"3,867"
Hampton,11/23/2012,56,51,Neutral,"Wilmington, NC",-,"1,853"
UNC Wilmington,11/24/2012,37,49,Away,,-,"2,876"
Winthrop,11/28/2012,70,55,Home,,-,787
Gardner-Webb,12/05/2012,54,42,Home,,-,864
Davidson,12/08/2012,56,63,Away,,-,"3,279"
Jacksonville,12/18/2012,94,52,Away,,-,"3,191"
Xavier,12/22/2012,56,55,Away,,-,"9,132"
Virginia,12/30/2012,39,74,Away,,-,"9,387"
Tulane,01/04/2013,48,62,Away,,-,"1,928"
Appalachian St.,01/08/2013,49,50,Home,,-,"1,176"
Ga. Southern,01/12/2013,71,53,Home,,-,"1,707"
Furman,01/14/2013,65,69,Away,,-,"1,405"
UNC Greensboro,01/16/2013,52,71,Away,,-,"2,174"
Elon,01/19/2013,61,68,Away,,-,"1,607"
Furman,01/24/2013,63,50,Home,,-,"1,537"
Col. of Charleston,01/26/2013,50,79,Home,,-,"2,203"
Citadel,01/31/2013,63,69,Away,,-,"1,774"
Davidson,02/02/2013,57,68,Home,,-,"1,507"
Elon,02/07/2013,60,50,Home,,-,"1,054"
UNC Greensboro,02/09/2013,59,50,Home,,-,"1,604"
Western Caro.,02/11/2013,56,57,Away,,-,"1,217"
Samford,02/14/2013,33,40,Away,,-,528
Chattanooga,02/16/2013,78,58,Home,,-,"1,008"
Ga. Southern,02/21/2013,53,47,Away,,-,"1,241"
Col. of Charleston,02/28/2013,50,55,Away,,-,"4,428"
Citadel,03/02/2013,69,62,Home,,-,"1,424"
Ga. Southern,03/08/2013,44,60,Neutral,"Asheville, NC",-,"2,920"
