Boise St.,11/11/2012,63,81,Away,,-,"1,950"
Northwestern,11/13/2012,49,79,Away,,-,"5,043"
La.-Lafayette,11/16/2012,74,71,Home,,1 OT,"1,204"
Michigan St.,11/18/2012,41,69,Away,,-,"14,797"
Oakland,11/20/2012,69,71,Home,,-,"1,114"
Middle Tenn.,11/24/2012,52,79,Away,,-,"5,411"
Colorado,11/27/2012,80,85,Away,,2 OT,"8,325"
San Diego St.,12/03/2012,62,74,Away,,-,"12,414"
Houston,12/08/2012,75,78,Away,,1 OT,"3,513"
Cal St. Fullerton,12/16/2012,86,93,Home,,-,369
Kansas St.,12/18/2012,69,78,Away,,-,"12,005"
FIU,12/22/2012,45,48,Home,,-,315
Akron,12/27/2012,68,83,Away,,-,"2,503"
Southern U.,01/02/2013,57,63,Away,,-,869
Alcorn,01/04/2013,57,48,Away,,-,175
Prairie View,01/06/2013,65,60,Away,,-,"2,877"
Jackson St.,01/12/2013,84,57,Home,,-,916
Grambling,01/14/2013,95,50,Home,,-,"1,836"
Ark.-Pine Bluff,01/19/2013,63,66,Away,,-,"3,674"
Mississippi Val.,01/21/2013,75,48,Away,,-,"2,019"
Alabama A&M,01/26/2013,89,56,Home,,-,"1,652"
Alabama St.,01/28/2013,97,65,Home,,-,"2,287"
Prairie View,02/02/2013,84,48,Home,,-,"8,024"
Jackson St.,02/09/2013,61,54,Away,,-,401
Grambling,02/11/2013,80,52,Away,,-,"1,356"
Ark.-Pine Bluff,02/16/2013,75,69,Home,,-,"1,824"
Mississippi Val.,02/18/2013,73,57,Home,,-,650
Alabama A&M,02/23/2013,64,62,Away,,-,967
Alabama St.,02/25/2013,70,50,Away,,-,876
Southern U.,02/28/2013,79,66,Home,,-,"4,108"
Alcorn,03/02/2013,78,59,Home,,-,"1,845"
