CSU Bakersfield,11/09/2012,62,60,Away,,-,"1,257"
Oklahoma,11/16/2012,59,63,Home,,-,"6,421"
Samford,11/24/2012,65,58,Away,,-,417
North Texas,11/28/2012,72,59,Away,,-,"4,832"
Texas,12/01/2012,54,70,Away,,-,"8,724"
Tex.-Pan American,12/03/2012,60,51,Away,,-,560
Houston Baptist,12/13/2012,81,47,Home,,-,"1,259"
Oklahoma St.,12/19/2012,44,69,Away,,-,"8,714"
New Mexico St.,12/29/2012,68,47,Home,,-,"1,518"
Denver,12/31/2012,35,50,Home,,-,"1,066"
Boise St.,01/02/2013,46,64,Home,,-,"1,107"
Louisiana Tech,01/05/2013,52,55,Home,,-,"1,276"
UTSA,01/10/2013,75,67,Away,,-,"1,094"
Texas St.,01/12/2013,91,74,Away,,-,"1,055"
Seattle,01/17/2013,44,61,Home,,-,"1,082"
Idaho,01/19/2013,64,77,Home,,-,"1,424"
Utah St.,01/24/2013,74,68,Away,,-,"7,229"
San Jose St.,01/26/2013,66,47,Away,,-,"1,027"
Louisiana Tech,02/02/2013,51,64,Away,,-,"5,024"
Texas St.,02/07/2013,75,50,Home,,-,"2,053"
UTSA,02/09/2013,68,63,Home,,-,"2,112"
Idaho,02/14/2013,71,68,Away,,-,883
Seattle,02/16/2013,65,63,Away,,-,"3,502"
Tex.-Pan American,02/20/2013,63,48,Home,,-,"1,085"
UC Irvine,02/23/2013,70,77,Home,,-,"1,349"
San Jose St.,02/28/2013,81,74,Home,,-,"1,308"
Utah St.,03/02/2013,61,46,Home,,-,"4,837"
Denver,03/07/2013,55,84,Away,,-,"2,630"
New Mexico St.,03/09/2013,66,69,Away,,-,"6,849"
Utah St.,03/14/2013,83,78,Neutral,"Las Vegas, NV",-,"4,837"
UTSA,03/15/2013,69,53,Neutral,"Las Vegas, NV",-,949
New Mexico St.,03/16/2013,55,64,Neutral,"Las Vegas, NV",-,"1,142"
Oral Roberts,03/20/2013,76,84,Home,,-,"1,627"
