Mary,11/12/2007,61,54,Home,,-,"1,367"
Montana,11/17/2007,61,70,Home,,-,"2,397"
Milwaukee,11/20/2007,80,89,Away,,-,"2,733"
UNI,11/23/2007,61,55,Home,,-,"1,322"
Idaho,11/28/2007,76,58,Away,,-,852
Green Bay,12/01/2007,81,88,Home,,-,"1,434"
Centenary (LA),12/06/2007,77,80,Away,,-,894
Oral Roberts,12/08/2007,51,80,Away,,-,"4,502"
Minnesota,12/12/2007,72,78,Away,,-,"12,025"
Idaho,12/15/2007,70,59,Home,,-,"1,754"
Denver,12/18/2007,56,52,Home,,-,"1,307"
CSU Bakersfield,12/28/2007,71,73,Away,,1 OT,"1,489"
San Jose St.,12/30/2007,71,77,Away,,1 OT,"1,174"
Oakland,01/03/2008,72,73,Home,,-,"1,337"
IPFW,01/05/2008,73,60,Home,,-,"2,620"
Western Ill.,01/10/2008,52,75,Away,,-,406
IUPUI,01/12/2008,44,72,Away,,-,974
UMKC,01/17/2008,58,64,Home,,-,"2,184"
Southern Utah,01/19/2008,66,62,Home,,-,"3,733"
North Dakota St.,01/25/2008,63,90,Away,,-,"4,545"
IPFW,01/31/2008,63,73,Away,,-,"1,839"
Oakland,02/02/2008,68,78,Away,,-,"2,285"
IUPUI,02/07/2008,56,70,Home,,-,"1,491"
Western Ill.,02/09/2008,81,75,Home,,-,"3,980"
Southern Utah,02/14/2008,71,77,Away,,-,"2,051"
UMKC,02/16/2008,73,78,Away,,-,"3,342"
North Dakota St.,02/22/2008,60,63,Home,,-,"3,234"
Oral Roberts,02/28/2008,52,67,Home,,-,"1,708"
Centenary (LA),03/01/2008,64,69,Home,,-,"2,922"
