American,11/10/2007,68,75,Home,,-,"1,159"
Penn St.,11/12/2007,64,74,Away,,-,"5,987"
Morgan St.,11/14/2007,53,77,Home,,-,"1,057"
Lehigh,11/17/2007,66,71,Home,,-,"1,376"
La Salle,11/24/2007,59,65,Away,,-,"1,211"
Youngstown St.,11/28/2007,65,70,Home,,-,"1,241"
Bucknell,12/01/2007,57,54,Away,,-,"3,348"
Robert Morris,12/08/2007,75,66,Away,,-,"1,363"
Lock Haven,12/15/2007,77,64,Home,,-,724
Iona,12/19/2007,66,76,Home,,-,741
Duquesne,12/21/2007,80,99,Away,,-,"2,149"
Arizona St.,12/29/2007,56,95,Away,,-,"6,742"
Quinnipiac,01/03/2008,61,74,Home,,-,708
Monmouth,01/05/2008,50,51,Home,,-,754
Central Conn. St.,01/10/2008,64,75,Away,,-,"1,114"
Wagner,01/12/2008,59,60,Away,,-,"1,213"
Mt. St. Mary's,01/16/2008,44,56,Away,,-,"1,011"
Robert Morris,01/19/2008,55,65,Home,,-,"1,371"
St. Francis (NY),01/24/2008,92,84,Home,,3 OT,827
Central Conn. St.,01/26/2008,73,72,Home,,-,"1,152"
Quinnipiac,01/31/2008,55,73,Away,,-,"2,109"
LIU Brooklyn,02/07/2008,61,71,Home,,-,"1,137"
Fairleigh Dickinson,02/09/2008,61,79,Home,,-,"1,721"
St. Francis (NY),02/14/2008,63,50,Away,,-,202
Sacred Heart,02/16/2008,57,73,Away,,-,"1,310"
Wagner,02/21/2008,72,80,Home,,2 OT,"1,144"
Mt. St. Mary's,02/23/2008,61,72,Home,,-,"1,676"
Monmouth,02/28/2008,64,73,Away,,-,"1,137"
Fairleigh Dickinson,03/01/2008,70,72,Away,,1 OT,613
