Army,11/10/2007,84,52,Home,,-,"11,529"
Iowa St.,11/20/2007,68,58,Away,,-,"13,709"
Central Mich.,11/24/2007,77,59,Home,,-,"12,194"
Florida St.,11/27/2007,61,75,Away,,-,"9,349"
UC Riverside,12/01/2007,75,38,Home,,-,"11,232"
North Dakota St.,12/03/2007,88,56,Home,,-,"12,454"
Colorado St.,12/08/2007,91,74,Home,,-,"12,003"
South Dakota St.,12/12/2007,78,72,Home,,-,"12,025"
Santa Clara,12/22/2007,68,50,Home,,-,"12,548"
Nicholls St.,12/28/2007,77,32,Neutral,"Las Vegas, NV",-,"10,103"
Kennesaw St.,12/29/2007,83,66,Neutral,"Las Vegas, NV",-,"10,317"
UNLV,12/30/2007,64,81,Away,,-,"11,615"
Michigan St.,01/05/2008,59,65,Away,,-,"14,759"
Northwestern,01/09/2008,82,63,Home,,-,"13,079"
Penn St.,01/12/2008,76,73,Away,,-,"10,934"
Indiana,01/17/2008,60,65,Home,,-,"14,625"
Michigan St.,01/20/2008,73,78,Home,,-,"14,625"
Ohio St.,01/26/2008,60,76,Away,,-,"19,049"
Michigan,01/31/2008,77,65,Away,,-,"8,645"
Wisconsin,02/03/2008,47,63,Home,,-,"14,625"
Northwestern,02/06/2008,92,72,Away,,-,"2,872"
Iowa,02/09/2008,63,50,Home,,-,"14,625"
Illinois,02/12/2008,60,84,Home,,-,"12,773"
Wisconsin,02/16/2008,56,65,Away,,-,"17,190"
Michigan,02/21/2008,69,60,Home,,-,"12,801"
Penn St.,02/24/2008,75,68,Home,,-,"13,222"
Purdue,02/27/2008,53,65,Away,,-,"13,815"
Ohio St.,03/01/2008,71,57,Home,,-,"13,443"
Indiana,03/05/2008,55,69,Away,,-,"17,346"
Illinois,03/08/2008,58,67,Away,,-,"16,618"
Northwestern,03/13/2008,55,52,Neutral,"Indianapolis, IN",-,"13,852"
Indiana,03/14/2008,59,58,Neutral,"Indianapolis, IN",-,"18,691"
Illinois,03/15/2008,50,54,Neutral,"Indianapolis, IN",-,"17,520"
Maryland,03/18/2008,58,68,Home,,-,"3,882"
