Sacred Heart,11/10/2007,82,71,Home,,-,"1,001"
Massachusetts,11/14/2007,80,89,Away,,-,"3,548"
Stanford,11/20/2007,61,72,Away,,-,"7,322"
UCLA,11/23/2007,47,81,Away,,-,"10,420"
Holy Cross,11/28/2007,39,60,Away,,-,"1,981"
Wagner,12/01/2007,68,71,Home,,-,"1,120"
Fairfield,12/04/2007,70,66,Away,,1 OT,"2,479"
Vermont,12/08/2007,86,76,Home,,-,"1,248"
Boston U.,12/11/2007,67,76,Home,,-,"1,027"
Kansas,12/29/2007,53,86,Away,,-,"16,300"
Portland,01/02/2008,88,70,Home,,-,"1,122"
Hartford,01/05/2008,70,73,Away,,-,"1,064"
Longwood,01/08/2008,78,73,Away,,-,308
Oberlin,01/12/2008,92,41,Home,,-,"1,076"
Brown,01/19/2008,66,63,Home,,1 OT,"2,112"
Brown,01/26/2008,68,77,Away,,-,"2,403"
Columbia,02/01/2008,58,71,Home,,-,"1,342"
Cornell,02/02/2008,45,66,Home,,-,"2,156"
Harvard,02/08/2008,83,70,Home,,-,"2,296"
Dartmouth,02/09/2008,97,58,Home,,-,"1,561"
Princeton,02/15/2008,67,56,Away,,-,"3,073"
Penn,02/16/2008,65,78,Away,,-,"5,150"
Cornell,02/22/2008,65,85,Away,,-,"3,589"
Columbia,02/23/2008,62,68,Away,,-,"1,234"
Penn,02/29/2008,63,70,Home,,-,"1,876"
Princeton,03/01/2008,67,59,Home,,-,"2,008"
Dartmouth,03/07/2008,50,48,Away,,-,807
Harvard,03/08/2008,81,65,Away,,-,"1,211"
