Covenant,11/09/2007,120,59,Home,,-,"3,326"
Indiana,11/12/2007,79,99,Away,,-,"17,179"
Southern Ill.,11/22/2007,41,63,Neutral,"Anaheim, CA",-,"1,387"
UC Irvine,11/23/2007,85,80,Neutral,"Anaheim, CA",-,"1,447"
South Ala.,11/25/2007,67,84,Neutral,"Anaheim, CA",-,897
East Tenn. St.,11/28/2007,82,78,Home,,-,"3,378"
Citadel,12/01/2007,87,74,Home,,-,"2,942"
Tennessee,12/04/2007,70,76,Home,,-,"11,221"
Col. of Charleston,12/15/2007,86,70,Home,,-,"3,681"
Elon,12/18/2007,58,45,Home,,-,"3,081"
Asbury,12/21/2007,89,63,Home,,-,"2,923"
Murray St.,12/29/2007,74,50,Home,,-,"4,108"
Wright St.,12/30/2007,82,87,Home,,-,"3,652"
Wofford,01/03/2008,85,78,Away,,-,"1,321"
Furman,01/05/2008,77,60,Away,,-,"2,053"
UNC Greensboro,01/10/2008,78,73,Home,,-,"3,401"
Western Caro.,01/12/2008,85,55,Home,,-,"3,706"
Appalachian St.,01/17/2008,83,92,Away,,-,"2,574"
Davidson,01/19/2008,58,85,Away,,-,"5,361"
Appalachian St.,01/26/2008,89,77,Home,,-,"4,464"
Ga. Southern,01/31/2008,96,91,Home,,-,"3,749"
Davidson,02/02/2008,71,78,Home,,-,"5,493"
Western Caro.,02/04/2008,64,70,Away,,-,"1,823"
Furman,02/07/2008,66,63,Home,,-,"3,720"
Ga. Southern,02/09/2008,61,81,Away,,-,"2,418"
Col. of Charleston,02/14/2008,73,79,Away,,-,"2,136"
Citadel,02/16/2008,78,71,Away,,-,"1,003"
Wofford,02/23/2008,82,76,Home,,-,"4,880"
UNC Greensboro,02/28/2008,64,87,Away,,-,"1,516"
Elon,03/01/2008,57,56,Away,,-,"1,207"
Elon,03/08/2008,57,60,Neutral,"North Charleston, SC",-,"3,832"
