UCF,11/11/2007,60,63,Away,,-,"4,668"
UC Irvine,11/13/2007,77,68,Away,,-,"1,007"
Santa Clara,11/17/2007,67,54,Home,,-,"8,144"
UNLV,11/24/2007,67,79,Away,,-,"13,068"
California,11/28/2007,68,74,Home,,-,"9,126"
Pacific,12/01/2007,66,70,Away,,-,"3,891"
Montana St.,12/08/2007,82,76,Home,,-,"6,492"
San Diego,12/12/2007,76,62,Home,,-,"6,640"
UCF,12/16/2007,86,74,Home,,-,"7,180"
Colorado St.,12/19/2007,74,66,Home,,-,"7,070"
UNI,12/22/2007,55,52,Away,,-,"4,883"
North Carolina,12/27/2007,70,106,Away,,-,"21,750"
Cal St. Stanislaus,12/31/2007,104,75,Home,,-,"5,878"
San Jose St.,01/10/2008,60,62,Away,,-,"1,446"
Hawaii,01/12/2008,77,59,Away,,-,"6,312"
Idaho,01/17/2008,69,61,Home,,-,"7,071"
Boise St.,01/19/2008,80,95,Home,,-,"8,609"
New Mexico St.,01/24/2008,87,78,Away,,-,"6,689"
Louisiana Tech,01/26/2008,83,70,Away,,-,"1,467"
Fresno St.,01/31/2008,79,67,Home,,-,"7,317"
Utah St.,02/02/2008,63,77,Away,,-,"10,270"
San Jose St.,02/07/2008,84,46,Home,,-,"6,895"
Hawaii,02/09/2008,88,68,Home,,-,"9,258"
Utah St.,02/11/2008,85,80,Home,,-,"8,454"
Boise St.,02/14/2008,68,77,Away,,-,"5,244"
Idaho,02/16/2008,85,72,Away,,-,"1,817"
Southern Ill.,02/23/2008,49,74,Away,,-,"7,321"
New Mexico St.,02/28/2008,98,85,Home,,-,"8,750"
Louisiana Tech,03/01/2008,87,57,Home,,-,"8,352"
Fresno St.,03/08/2008,76,63,Away,,-,"11,343"
Fresno St.,03/13/2008,64,57,Neutral,"Las Cruces, NM",-,"7,124"
New Mexico St.,03/14/2008,75,83,Away,,-,"9,893"
Houston,03/18/2008,79,80,Home,,-,"4,252"
