Princeton,11/11/2007,57,59,Away,,-,"2,205"
Albany (NY),11/14/2007,60,63,Home,,1 OT,"2,019"
New Hampshire,11/17/2007,70,78,Home,,-,"1,965"
Binghamton,11/20/2007,68,65,Away,,1 OT,"3,281"
Lafayette,11/25/2007,54,71,Away,,-,"1,054"
La Salle,11/28/2007,55,59,Away,,-,"1,510"
Lehigh,12/01/2007,65,55,Home,,-,"1,216"
Sacred Heart,12/06/2007,52,68,Home,,-,"2,116"
Mt. St. Mary's,12/08/2007,59,60,Home,,-,"1,102"
UMBC,12/11/2007,58,54,Home,,-,"1,164"
Delaware,12/16/2007,81,48,Home,,-,571
Massachusetts,12/22/2007,55,79,Away,,-,"3,895"
Vermont,12/30/2007,63,84,Away,,-,"2,556"
Wagner,01/03/2008,60,68,Away,,-,730
St. Francis (NY),01/05/2008,80,75,Away,,1 OT,278
Saint Francis (PA),01/10/2008,75,64,Home,,-,"1,114"
LIU Brooklyn,01/14/2008,75,59,Home,,-,"1,164"
Monmouth,01/17/2008,73,65,Away,,-,"1,050"
Fairleigh Dickinson,01/19/2008,85,63,Home,,-,"1,221"
Robert Morris,01/24/2008,73,84,Away,,-,"1,034"
Saint Francis (PA),01/26/2008,72,73,Away,,-,"1,152"
Wagner,02/02/2008,89,63,Home,,-,"2,174"
Quinnipiac,02/07/2008,85,71,Away,,-,"2,841"
St. Francis (NY),02/09/2008,76,61,Home,,-,"2,156"
Robert Morris,02/14/2008,74,80,Home,,-,"2,112"
LIU Brooklyn,02/16/2008,64,78,Away,,-,924
Fairleigh Dickinson,02/21/2008,73,60,Away,,-,241
Quinnipiac,02/28/2008,73,76,Home,,1 OT,"3,116"
Sacred Heart,03/02/2008,100,87,Away,,-,"1,271"
Sacred Heart,03/06/2008,71,84,Away,,-,"1,010"
