Hartford,11/09/2007,62,59,Home,,-,515
St. John's (NY),11/14/2007,64,72,Away,,-,"3,395"
Maine,11/17/2007,82,85,Away,,1 OT,"1,358"
Hofstra,11/21/2007,60,57,Home,,-,616
Manhattan,11/24/2007,69,77,Away,,-,"1,223"
Fairfield,11/28/2007,55,51,Home,,-,302
Ohio,12/02/2007,63,67,Home,,-,307
Quinnipiac,12/06/2007,79,90,Away,,-,"1,487"
Wagner,12/08/2007,59,64,Away,,-,"1,445"
Columbia,12/10/2007,64,83,Away,,-,355
Albany (NY),12/15/2007,53,66,Away,,-,"2,067"
South Fla.,12/22/2007,66,86,Away,,-,"2,955"
Navy,12/29/2007,83,85,Home,,-,278
Mt. St. Mary's,01/03/2008,60,68,Home,,-,203
Central Conn. St.,01/05/2008,75,80,Home,,1 OT,278
Sacred Heart,01/10/2008,73,63,Away,,-,507
Fairleigh Dickinson,01/12/2008,88,83,Away,,-,548
Quinnipiac,01/17/2008,72,75,Home,,-,387
Monmouth,01/19/2008,60,62,Home,,1 OT,405
Saint Francis (PA),01/24/2008,84,92,Away,,3 OT,827
Robert Morris,01/26/2008,78,83,Away,,-,"1,087"
Mt. St. Mary's,01/31/2008,60,97,Away,,-,"1,002"
Sacred Heart,02/02/2008,59,63,Home,,-,304
Central Conn. St.,02/09/2008,61,76,Away,,-,"2,156"
Saint Francis (PA),02/14/2008,50,63,Home,,-,202
Robert Morris,02/16/2008,65,73,Home,,-,623
LIU Brooklyn,02/21/2008,67,64,Away,,-,"1,100"
Fairleigh Dickinson,02/23/2008,74,70,Home,,-,308
LIU Brooklyn,02/28/2008,68,83,Home,,-,487
