Hartford,11/11/2007,85,79,Home,,2 OT,"2,218"
Binghamton,11/14/2007,75,88,Away,,-,"4,019"
Maine,11/20/2007,59,64,Home,,-,"1,350"
New Hampshire,11/25/2007,70,77,Away,,-,634
Lehigh,11/28/2007,92,88,Away,,2 OT,649
Brown,12/03/2007,79,86,Home,,1 OT,"1,345"
St. Francis (NY),12/06/2007,90,79,Home,,-,"1,487"
Army,12/09/2007,58,54,Away,,-,580
Connecticut,12/16/2007,49,82,Away,,-,"11,497"
Dartmouth,12/19/2007,85,63,Home,,-,725
Vermont,12/22/2007,72,80,Away,,-,"2,255"
Cornell,12/31/2007,84,86,Home,,1 OT,"1,687"
Saint Francis (PA),01/03/2008,74,61,Away,,-,708
Robert Morris,01/05/2008,79,86,Home,,-,"1,164"
Mt. St. Mary's,01/10/2008,70,59,Home,,-,968
Monmouth,01/12/2008,71,58,Away,,-,"1,713"
St. Francis (NY),01/17/2008,75,72,Away,,-,387
LIU Brooklyn,01/19/2008,84,80,Home,,-,"1,784"
Sacred Heart,01/26/2008,74,75,Away,,-,"2,012"
Saint Francis (PA),01/31/2008,73,55,Home,,-,"2,109"
Fairleigh Dickinson,02/02/2008,78,74,Away,,-,582
Central Conn. St.,02/07/2008,71,85,Home,,-,"2,841"
Wagner,02/11/2008,70,82,Home,,1 OT,"1,138"
LIU Brooklyn,02/14/2008,89,86,Away,,-,776
Mt. St. Mary's,02/16/2008,70,77,Away,,-,"1,202"
Monmouth,02/21/2008,62,60,Home,,-,"1,877"
Sacred Heart,02/23/2008,74,88,Home,,-,"2,888"
Central Conn. St.,02/28/2008,76,73,Away,,1 OT,"3,116"
Wagner,03/01/2008,68,77,Away,,-,"1,521"
Mt. St. Mary's,03/06/2008,70,80,Away,,-,"1,670"
