Nebraska,11/10/2007,52,67,Away,,-,"6,099"
Radford,11/14/2007,54,68,Away,,-,"2,600"
New Mexico,11/16/2007,57,88,Away,,-,"11,716"
Loyola Marymount,11/17/2007,76,83,Neutral,"Albuquerque, NM",-,"11,949"
St. Bonaventure,11/18/2007,72,79,Neutral,"Albuquerque, NM",-,"11,626"
Clemson,11/21/2007,57,74,Away,,-,"7,313"
Army,11/24/2007,58,63,Away,,-,795
UCF,11/28/2007,53,80,Away,,-,"4,733"
Radford,12/01/2007,62,60,Home,,-,"1,902"
Liberty,12/04/2007,47,69,Away,,-,"2,646"
Coastal Caro.,12/07/2007,54,61,Away,,-,"1,058"
Ohio St.,12/15/2007,43,87,Away,,-,"16,569"
UC Davis,12/17/2007,63,76,Away,,-,775
Fresno St.,12/20/2007,39,65,Away,,-,"9,341"
San Jose St.,12/22/2007,64,68,Away,,-,"1,063"
Western Caro.,12/27/2007,57,60,Away,,-,843
Georgia,12/30/2007,58,68,Away,,-,"7,268"
Wake Forest,01/02/2008,58,70,Away,,-,"8,857"
North Carolina St.,01/05/2008,43,50,Away,,-,"13,793"
Georgia Tech,01/06/2008,64,77,Away,,-,"9,191"
Army,01/08/2008,52,35,Home,,-,"2,500"
Winthrop,01/09/2008,48,55,Away,,-,"2,619"
Auburn,01/22/2008,65,78,Away,,-,"3,371"
Allen,01/29/2008,92,45,Home,,-,"1,053"
Wright St.,02/04/2008,42,58,Away,,-,"4,168"
Montreat,02/07/2008,84,45,Home,,-,"1,011"
Ole Miss,02/11/2008,55,66,Away,,-,"6,621"
Carver Bible,02/16/2008,111,51,Home,,-,"1,345"
Tulsa,02/23/2008,58,77,Away,,-,"5,079"
South Ala.,02/25/2008,49,64,Away,,-,"3,606"
