Upper Iowa,11/09/2007,78,53,Home,,-,"3,024"
Ball St.,11/14/2007,81,74,Away,,1 OT,"3,307"
UNI,11/18/2007,66,73,Home,,-,"3,130"
South Dakota St.,11/20/2007,89,80,Home,,-,"2,733"
Drake,11/24/2007,59,80,Home,,-,"3,550"
Sam Houston St.,11/27/2007,77,81,Home,,-,"2,485"
Marquette,11/30/2007,65,100,Away,,-,"18,283"
Ill.-Chicago,12/06/2007,73,91,Away,,-,"3,482"
Loyola Chicago,12/08/2007,68,73,Away,,1 OT,"1,842"
Wisconsin,12/12/2007,39,61,Home,,-,"10,017"
Central Mich.,12/19/2007,74,71,Home,,-,"2,555"
Wyoming,12/29/2007,80,66,Away,,-,"5,155"
Wright St.,01/03/2008,75,64,Home,,-,"2,663"
Detroit,01/05/2008,55,53,Home,,-,"3,410"
Youngstown St.,01/07/2008,61,39,Away,,-,"1,247"
Valparaiso,01/10/2008,71,69,Away,,-,"3,945"
Butler,01/12/2008,56,72,Away,,-,"4,698"
Green Bay,01/19/2008,65,61,Away,,-,"5,587"
Youngstown St.,01/24/2008,76,69,Home,,-,"3,370"
Cleveland St.,01/26/2008,79,71,Home,,-,"3,725"
Detroit,01/31/2008,61,72,Away,,-,"1,428"
Wright St.,02/02/2008,51,53,Away,,-,"6,700"
Butler,02/12/2008,75,83,Home,,1 OT,"4,055"
Green Bay,02/16/2008,66,56,Home,,-,"5,410"
Cleveland St.,02/20/2008,64,74,Away,,-,"2,174"
Bradley,02/23/2008,72,84,Away,,-,"10,670"
Valparaiso,02/25/2008,57,66,Home,,-,"3,115"
Loyola Chicago,02/28/2008,68,53,Home,,-,"3,062"
Ill.-Chicago,03/01/2008,55,63,Home,,-,"3,425"
Loyola Chicago,03/04/2008,51,57,Home,,-,"2,017"
