Rutgers,11/09/2007,64,70,Away,,-,"2,116"
Florida,11/11/2007,65,93,Away,,-,"10,013"
Union (TN),11/13/2007,97,54,Home,,-,"1,351"
North Dakota St.,11/19/2007,72,90,Home,,-,"1,242"
N.C. Central,11/21/2007,70,73,Away,,-,507
Northwestern St.,11/24/2007,81,83,Away,,-,873
Bluefield Col.,11/27/2007,117,88,Home,,-,"1,007"
Austin Peay,12/01/2007,76,79,Home,,-,"1,994"
Eastern Ill.,12/06/2007,72,53,Away,,-,834
Southeast Mo. St.,12/08/2007,74,84,Away,,-,"3,905"
Oregon St.,12/16/2007,79,62,Away,,-,"3,216"
Kentucky,12/22/2007,47,69,Away,,-,"22,371"
Georgia Tech,12/27/2007,63,83,Away,,-,"9,191"
Samford,01/03/2008,59,62,Home,,-,"1,789"
Eastern Ky.,01/05/2008,75,64,Away,,-,"3,100"
Morehead St.,01/07/2008,73,55,Home,,-,"1,294"
Jacksonville St.,01/10/2008,74,79,Away,,-,822
Samford,01/12/2008,57,47,Away,,-,"1,373"
Eastern Ill.,01/17/2008,74,57,Home,,-,"2,359"
Southeast Mo. St.,01/19/2008,93,76,Home,,-,"1,491"
Murray St.,01/24/2008,67,81,Away,,-,"3,102"
Tennessee St.,01/26/2008,72,73,Home,,-,"2,158"
Morehead St.,01/29/2008,68,80,Away,,-,"2,149"
UT Martin,01/31/2008,100,95,Away,,-,"2,159"
Eastern Ky.,02/02/2008,77,87,Home,,-,"2,291"
Jacksonville St.,02/07/2008,87,85,Home,,1 OT,"2,599"
Tennessee St.,02/09/2008,78,75,Away,,-,"3,867"
UT Martin,02/14/2008,79,82,Home,,-,"2,088"
Austin Peay,02/16/2008,76,80,Away,,-,"3,117"
East Tenn. St.,02/23/2008,80,88,Away,,-,"3,118"
Murray St.,02/28/2008,71,66,Home,,-,"2,668"
Murray St.,03/04/2008,74,77,Away,,-,"2,831"
