Howard,11/09/2007,129,59,Home,,-,"2,524"
Winston-Salem,11/12/2007,93,63,Home,,-,"2,215"
Rice,11/17/2007,86,59,Away,,-,458
Oakland,11/20/2007,92,77,Away,,-,"1,545"
Niagara,11/24/2007,76,65,Home,,-,"2,402"
Cal St. Northridge,11/30/2007,97,74,Neutral,"Des Moines, IA",-,"4,124"
Drake,12/01/2007,73,77,Away,,-,"3,793"
Pittsburgh,12/05/2007,68,73,Home,,-,"5,358"
West Virginia,12/08/2007,68,92,Away,,-,"10,071"
Saint Francis (PA),12/21/2007,99,80,Home,,-,"2,149"
Robert Morris,12/28/2007,86,70,Home,,-,"3,218"
S.C. Upstate,12/30/2007,84,66,Home,,-,"2,826"
Bowling Green,01/02/2008,96,78,Away,,-,"1,011"
Fordham,01/09/2008,74,62,Home,,-,"3,067"
Rhode Island,01/13/2008,78,80,Away,,-,"5,512"
Fordham,01/19/2008,74,75,Away,,-,"2,760"
St. Bonaventure,01/23/2008,83,67,Home,,-,"2,943"
George Washington,01/26/2008,92,67,Home,,-,"3,331"
Massachusetts,01/30/2008,80,94,Home,,-,"2,913"
St. Bonaventure,02/02/2008,59,74,Away,,-,"4,112"
Saint Joseph's,02/06/2008,102,88,Home,,-,"2,628"
La Salle,02/09/2008,101,84,Away,,-,"2,445"
Dayton,02/13/2008,63,61,Away,,-,"13,040"
Richmond,02/16/2008,66,69,Home,,-,"3,943"
Xavier,02/21/2008,48,75,Away,,-,"10,250"
La Salle,02/24/2008,72,75,Home,,-,"3,474"
Charlotte,03/02/2008,82,89,Away,,-,"5,483"
Temple,03/05/2008,85,90,Away,,-,"4,642"
Saint Louis,03/08/2008,85,58,Home,,-,"3,379"
La Salle,03/12/2008,79,82,Neutral,"Atlantic City, NJ",-,"3,955"
