Green Bay,11/09/2007,75,76,Away,,-,"3,117"
Adrian,11/11/2007,86,46,Home,,-,"1,135"
Eastern Mich.,11/17/2007,86,71,Home,,-,"1,825"
Duquesne,11/20/2007,77,92,Home,,-,"1,545"
Michigan St.,11/24/2007,71,75,Away,,-,"14,759"
Xavier,11/28/2007,68,93,Away,,-,"9,525"
Bowling Green,12/01/2007,90,80,Home,,-,"2,335"
UMKC,12/06/2007,114,105,Home,,1 OT,"1,165"
Southern Utah,12/08/2007,73,82,Home,,-,"1,705"
Michigan,12/12/2007,87,103,Away,,-,"8,435"
Rochester College,12/19/2007,67,53,Home,,-,"1,195"
Oregon,12/22/2007,68,62,Neutral,"Auburn HIlls, MI",-,"22,076"
Toledo,12/29/2007,69,71,Away,,-,"3,491"
South Dakota St.,01/03/2008,73,72,Away,,-,"1,337"
North Dakota St.,01/05/2008,73,71,Away,,-,"3,593"
Centenary (LA),01/10/2008,74,61,Home,,-,"1,795"
Oral Roberts,01/12/2008,60,66,Home,,-,"2,505"
IPFW,01/19/2008,69,77,Away,,-,"2,240"
IUPUI,01/24/2008,69,82,Away,,-,"1,059"
Western Ill.,01/26/2008,85,71,Away,,-,962
North Dakota St.,01/31/2008,77,74,Home,,-,"2,125"
South Dakota St.,02/02/2008,78,68,Home,,-,"2,285"
Oral Roberts,02/07/2008,53,60,Away,,-,"5,255"
Centenary (LA),02/09/2008,97,61,Away,,-,508
IPFW,02/16/2008,66,71,Home,,-,"3,125"
IUPUI,02/21/2008,84,69,Home,,-,"2,555"
Western Ill.,02/23/2008,91,82,Home,,-,"3,855"
Southern Utah,02/28/2008,59,68,Away,,-,"2,022"
UMKC,03/01/2008,85,75,Away,,-,"3,086"
Western Ill.,03/09/2008,80,66,Neutral,"Tulsa, OK",-,"1,367"
IUPUI,03/10/2008,65,80,Neutral,"Tulsa, OK",-,"3,307"
