Cascade,11/09/2007,110,52,Home,,-,"1,362"
Gonzaga,11/13/2007,43,80,Away,,-,"6,000"
Washington St.,11/16/2007,43,74,Away,,-,"8,116"
UC Riverside,11/24/2007,55,56,Away,,-,265
South Dakota St.,11/28/2007,58,76,Home,,-,852
Idaho St.,12/01/2007,69,71,Home,,1 OT,"1,115"
Central Ark.,12/05/2007,49,65,Away,,-,"1,845"
Eastern Wash.,12/09/2007,58,49,Home,,-,638
South Dakota St.,12/15/2007,59,70,Away,,-,"1,754"
Central Ark.,12/18/2007,80,58,Home,,-,512
Arizona St.,12/22/2007,65,76,Away,,-,"6,383"
New Mexico St.,01/02/2008,68,78,Home,,-,887
Boise St.,01/05/2008,84,95,Home,,-,"1,249"
Louisiana Tech,01/10/2008,85,78,Home,,-,"1,274"
Fresno St.,01/12/2008,53,69,Away,,-,"9,550"
Nevada,01/17/2008,61,69,Away,,-,"7,071"
Utah St.,01/19/2008,64,79,Away,,-,"10,270"
San Jose St.,01/24/2008,74,63,Home,,-,"1,048"
Hawaii,01/26/2008,53,58,Home,,-,"1,518"
Boise St.,02/02/2008,64,78,Away,,-,"8,492"
New Mexico St.,02/06/2008,49,88,Away,,-,"5,733"
Louisiana Tech,02/09/2008,64,72,Away,,-,"1,044"
Fresno St.,02/14/2008,79,74,Home,,1 OT,"1,126"
Nevada,02/16/2008,72,85,Home,,-,"1,817"
UC Irvine,02/23/2008,55,69,Away,,-,"1,570"
Hawaii,02/28/2008,85,77,Away,,1 OT,"5,783"
San Jose St.,03/01/2008,69,67,Away,,-,"1,721"
Utah St.,03/08/2008,58,78,Home,,-,"1,383"
New Mexico St.,03/13/2008,53,73,Away,,-,"7,124"
