Yale,11/10/2007,71,82,Away,,-,"1,001"
Army,11/12/2007,49,64,Home,,-,904
Hartford,11/14/2007,55,70,Away,,-,"1,512"
Fairfield,11/18/2007,75,84,Away,,-,"5,018"
St. John's (NY),11/20/2007,49,76,Away,,-,"3,403"
Albany (NY),11/25/2007,57,75,Away,,-,"2,023"
Columbia,11/30/2007,75,59,Home,,-,863
Monmouth,12/02/2007,80,53,Away,,-,"1,244"
Central Conn. St.,12/06/2007,68,52,Away,,-,"2,116"
Providence,12/19/2007,89,94,Away,,-,"4,933"
Harvard,12/22/2007,75,66,Home,,-,523
Boston College,12/28/2007,75,80,Away,,-,"5,312"
Holy Cross,12/30/2007,61,58,Home,,-,"1,226"
Wagner,01/05/2008,63,70,Home,,-,761
LIU Brooklyn,01/07/2008,75,68,Away,,-,527
St. Francis (NY),01/10/2008,63,73,Home,,-,507
Robert Morris,01/13/2008,82,69,Away,,-,"2,087"
Fairleigh Dickinson,01/17/2008,87,82,Home,,-,583
Mt. St. Mary's,01/19/2008,67,59,Away,,-,"1,202"
LIU Brooklyn,01/24/2008,77,76,Home,,-,946
Quinnipiac,01/26/2008,75,74,Home,,-,"2,012"
Fairleigh Dickinson,01/31/2008,92,81,Away,,-,342
St. Francis (NY),02/02/2008,63,59,Away,,-,304
Monmouth,02/07/2008,74,62,Home,,-,874
Wagner,02/14/2008,92,100,Away,,2 OT,"1,787"
Saint Francis (PA),02/16/2008,73,57,Home,,-,"1,310"
Quinnipiac,02/23/2008,88,74,Away,,-,"2,888"
Robert Morris,02/28/2008,69,82,Home,,-,808
Central Conn. St.,03/02/2008,87,100,Home,,-,"1,271"
Central Conn. St.,03/06/2008,84,71,Home,,-,"1,010"
Wagner,03/09/2008,55,49,Away,,-,"1,385"
Mt. St. Mary's,03/12/2008,55,68,Home,,-,"2,774"
