Samford,11/11/2007,49,50,Home,,-,"5,170"
Butler,11/17/2007,47,60,Home,,-,"6,407"
Southeast Mo. St.,11/20/2007,77,87,Away,,-,"3,102"
Ball St.,11/24/2007,51,50,Away,,-,"3,047"
Buffalo,12/01/2007,60,81,Away,,-,"2,023"
Princeton,12/05/2007,53,32,Home,,-,"4,738"
Austin Peay,12/08/2007,72,62,Home,,-,"5,179"
Valparaiso,12/11/2007,67,75,Away,,-,"3,123"
Hanover,12/15/2007,57,44,Home,,-,"4,583"
Norfolk St.,12/22/2007,80,71,Home,,-,"4,833"
Indiana St.,12/29/2007,56,70,Home,,-,"6,307"
UNI,01/02/2008,51,64,Away,,-,"4,407"
Drake,01/06/2008,68,71,Home,,-,"5,356"
Creighton,01/09/2008,59,77,Away,,-,"15,627"
Illinois St.,01/12/2008,66,74,Away,,-,"7,117"
Southern Ill.,01/15/2008,67,80,Home,,-,"5,596"
Bradley,01/19/2008,76,77,Away,,-,"10,129"
Indiana St.,01/23/2008,42,72,Away,,-,"4,573"
Missouri St.,01/26/2008,84,65,Home,,-,"7,875"
Southern Ill.,01/29/2008,39,59,Away,,-,"4,856"
Bradley,02/02/2008,59,72,Home,,-,"6,512"
Wichita St.,02/06/2008,64,56,Home,,-,"4,536"
Drake,02/09/2008,65,73,Away,,-,"7,152"
Creighton,02/13/2008,60,56,Home,,-,"4,102"
Missouri St.,02/16/2008,38,76,Away,,-,"6,475"
Illinois St.,02/20/2008,47,49,Home,,-,"4,907"
Eastern Ill.,02/23/2008,63,55,Away,,-,702
Wichita St.,02/26/2008,54,68,Away,,-,"10,478"
UNI,03/01/2008,68,71,Home,,-,"6,191"
Missouri St.,03/06/2008,46,69,Neutral,"St. Louis, MO",-,"7,849"
