Saint Francis (PA),11/10/2007,75,68,Away,,-,"1,159"
Loyola Maryland,11/13/2007,67,71,Away,,-,"1,332"
Fairfield,11/15/2007,52,60,Home,,-,"1,484"
Stony Brook,11/18/2007,64,56,Home,,-,841
Morgan St.,11/20/2007,54,62,Away,,-,892
NJIT,11/24/2007,73,50,Away,,-,801
Mt. St. Mary's,11/26/2007,66,45,Away,,-,958
UMBC,12/01/2007,68,83,Home,,-,"1,213"
Howard,12/04/2007,66,54,Home,,-,"1,136"
Jacksonville,12/07/2007,52,50,Home,,-,"2,041"
Dayton,12/19/2007,56,63,Away,,-,"12,508"
Maryland,12/22/2007,67,59,Away,,-,"17,950"
Georgetown,12/29/2007,51,78,Away,,-,"10,564"
Brown,01/04/2008,55,68,Away,,-,937
Columbia,01/06/2008,69,56,Away,,-,526
Lehigh,01/12/2008,71,54,Away,,-,"1,368"
Bucknell,01/16/2008,62,66,Away,,-,"3,714"
Colgate,01/19/2008,65,57,Home,,-,"1,661"
Army,01/23/2008,66,53,Away,,-,483
Holy Cross,01/26/2008,64,66,Home,,-,"3,994"
Navy,01/30/2008,66,77,Home,,-,"1,012"
Lafayette,02/02/2008,87,76,Away,,-,"2,748"
Holy Cross,02/06/2008,62,46,Away,,-,"1,516"
Lehigh,02/10/2008,82,74,Home,,-,"1,989"
Bucknell,02/13/2008,68,64,Home,,-,"1,858"
Colgate,02/17/2008,68,60,Away,,-,530
Army,02/20/2008,49,40,Home,,-,"1,332"
Navy,02/27/2008,68,83,Away,,-,"3,191"
Lafayette,03/01/2008,84,72,Home,,-,"2,432"
Holy Cross,03/05/2008,62,60,Home,,-,"1,865"
Army,03/09/2008,72,60,Home,,-,"1,965"
Colgate,03/14/2008,52,46,Home,,-,"3,044"
Tennessee,03/21/2008,57,72,Neutral,"Birmingham, AL",-,"14,420"
