St. Bonaventure,11/12/2007,80,97,Away,,-,"4,196"
Quinnipiac,11/14/2007,88,75,Home,,-,"4,019"
Chicago St.,11/17/2007,60,81,Away,,-,317
Central Conn. St.,11/20/2007,65,68,Home,,1 OT,"3,281"
Akron,11/24/2007,51,71,Away,,-,"2,217"
Cornell,11/27/2007,68,73,Away,,-,"2,221"
Rider,12/01/2007,73,81,Away,,-,"1,510"
Colgate,12/05/2007,55,73,Home,,-,"2,958"
George Washington,12/13/2007,71,59,Home,,-,"3,022"
Chicago St.,12/22/2007,75,55,Home,,-,"2,883"
Fordham,12/28/2007,60,72,Away,,-,"2,120"
St. Bonaventure,12/30/2007,64,59,Home,,-,"3,934"
Vermont,01/03/2008,60,71,Away,,-,"2,202"
Boston U.,01/06/2008,69,49,Home,,-,"2,916"
Hartford,01/09/2008,79,80,Away,,-,887
Albany (NY),01/12/2008,71,57,Away,,-,"3,126"
Stony Brook,01/15/2008,67,61,Home,,-,"2,891"
UMBC,01/19/2008,62,59,Home,,-,"3,507"
New Hampshire,01/24/2008,67,58,Away,,-,711
Maine,01/27/2008,69,58,Away,,-,"1,685"
Hartford,02/03/2008,62,71,Home,,-,"4,902"
Vermont,02/06/2008,78,83,Home,,-,"3,303"
UMBC,02/09/2008,59,63,Away,,-,"2,606"
Boston U.,02/12/2008,53,79,Away,,-,582
New Hampshire,02/14/2008,56,54,Home,,-,"2,942"
Maine,02/17/2008,80,55,Home,,-,"4,385"
Manhattan,02/23/2008,66,56,Away,,-,"1,906"
Albany (NY),02/27/2008,62,74,Home,,-,"4,711"
Stony Brook,03/01/2008,49,44,Away,,-,"1,459"
Vermont,03/08/2008,57,65,Home,,-,"5,016"
