Lafayette,11/09/2007,74,70,Away,,-,"2,567"
Manhattan,11/14/2007,56,69,Home,,-,"1,447"
Saint Peter's,11/17/2007,69,72,Away,,-,929
William & Mary,11/20/2007,88,81,Home,,-,875
Bucknell,11/24/2007,64,55,Home,,-,978
Brown,11/28/2007,64,63,Away,,-,797
Yale,12/01/2007,71,68,Away,,-,"1,120"
Columbia,12/04/2007,65,79,Home,,-,983
St. Francis (NY),12/08/2007,64,59,Home,,-,"1,445"
Md.-East. Shore,12/15/2007,105,86,Home,,-,892
Loyola Marymount,12/22/2007,82,79,Away,,1 OT,"1,125"
Kansas St.,12/29/2007,59,101,Away,,-,"11,402"
Central Conn. St.,01/03/2008,68,60,Home,,-,730
Sacred Heart,01/05/2008,70,63,Away,,-,761
Monmouth,01/10/2008,77,62,Away,,-,"1,435"
Saint Francis (PA),01/12/2008,60,59,Home,,-,"1,213"
LIU Brooklyn,01/17/2008,65,85,Away,,-,843
Mt. St. Mary's,01/24/2008,74,70,Home,,-,"1,278"
Fairleigh Dickinson,01/27/2008,71,67,Away,,-,429
LIU Brooklyn,01/31/2008,68,65,Home,,-,"1,414"
Central Conn. St.,02/02/2008,63,89,Away,,-,"2,174"
Mt. St. Mary's,02/07/2008,83,75,Away,,1 OT,774
Quinnipiac,02/11/2008,82,70,Away,,1 OT,"1,138"
Sacred Heart,02/14/2008,100,92,Home,,2 OT,"1,787"
Monmouth,02/16/2008,68,61,Home,,-,"1,374"
Saint Francis (PA),02/21/2008,80,72,Away,,2 OT,"1,144"
Robert Morris,02/23/2008,52,74,Away,,-,"2,678"
Fairleigh Dickinson,02/28/2008,78,67,Home,,-,"1,493"
Quinnipiac,03/01/2008,77,68,Home,,-,"1,521"
LIU Brooklyn,03/06/2008,71,62,Home,,-,"1,249"
Sacred Heart,03/09/2008,49,55,Home,,-,"1,385"
