UCLA,11/12/2007,52,83,Away,,-,"7,695"
Weber St.,11/13/2007,69,66,Neutral,"Los Angeles, CA",-,"7,293"
Lock Haven,11/16/2007,95,55,Home,,-,"1,480"
Notre Dame,11/24/2007,75,87,Away,,-,"7,461"
Saint Francis (PA),11/28/2007,70,65,Away,,-,"1,241"
Eastern Ky.,12/01/2007,50,61,Away,,-,"1,400"
Kent St.,12/05/2007,52,59,Home,,-,"3,562"
Cleveland St.,12/08/2007,54,77,Away,,-,"2,367"
Robert Morris,12/17/2007,71,74,Home,,-,"1,581"
Akron,12/21/2007,59,79,Away,,-,"2,730"
Slippery Rock,12/29/2007,77,63,Home,,-,"1,913"
Ill.-Chicago,01/03/2008,80,68,Home,,-,"1,867"
Loyola Chicago,01/05/2008,71,61,Home,,-,"2,422"
Milwaukee,01/07/2008,39,61,Home,,-,"1,247"
Wright St.,01/10/2008,55,66,Away,,-,"4,183"
Detroit,01/12/2008,70,66,Away,,-,"1,860"
Valparaiso,01/17/2008,61,67,Home,,-,"3,349"
Butler,01/19/2008,69,78,Home,,-,"6,198"
Milwaukee,01/24/2008,69,76,Away,,-,"3,370"
Green Bay,01/26/2008,58,66,Away,,-,"3,324"
Loyola Chicago,01/31/2008,68,69,Away,,-,"1,100"
Ill.-Chicago,02/02/2008,72,86,Away,,-,"4,297"
Detroit,02/07/2008,55,48,Home,,-,"2,332"
Wright St.,02/09/2008,47,50,Home,,-,"4,514"
Butler,02/14/2008,73,89,Away,,-,"4,702"
Valparaiso,02/16/2008,58,77,Away,,-,"3,689"
Green Bay,02/20/2008,76,73,Home,,-,"1,984"
Buffalo,02/23/2008,82,95,Away,,-,"1,201"
Cleveland St.,03/01/2008,58,65,Home,,-,"3,602"
Ill.-Chicago,03/04/2008,59,70,Away,,-,"1,275"
