Angelo St.,11/10/2007,89,70,Home,,-,"3,043"
Rice,11/13/2007,76,49,Home,,-,"3,088"
Ark.-Pine Bluff,11/17/2007,75,61,Home,,-,"3,013"
Grambling,11/21/2007,99,67,Home,,-,"3,045"
Texas Tech,11/28/2007,58,71,Away,,-,"5,942"
Oklahoma,12/02/2007,66,90,Home,,-,"3,858"
SMU,12/05/2007,65,71,Away,,-,"3,219"
Texas Southern,12/08/2007,83,59,Home,,-,"2,979"
Texas-Arlington,12/17/2007,77,74,Home,,1 OT,"3,890"
Prairie View,12/22/2007,92,80,Home,,-,"3,242"
Jackson St.,12/27/2007,79,68,Home,,-,"2,948"
Rice,12/29/2007,65,70,Away,,-,510
Texas,01/02/2008,59,67,Away,,-,"12,157"
San Diego St.,01/05/2008,57,64,Away,,-,"6,080"
Wyoming,01/12/2008,83,56,Home,,-,"3,686"
New Mexico,01/15/2008,74,72,Home,,-,"3,210"
Colorado St.,01/19/2008,70,58,Away,,-,"3,349"
Utah,01/26/2008,58,74,Away,,-,"9,054"
UNLV,01/30/2008,58,70,Home,,-,"3,577"
Air Force,02/02/2008,46,56,Home,,-,"4,338"
BYU,02/06/2008,72,83,Away,,-,"16,042"
San Diego St.,02/09/2008,68,62,Home,,-,"3,530"
Wyoming,02/13/2008,54,72,Away,,-,"4,721"
New Mexico,02/16/2008,48,64,Away,,-,"16,385"
Colorado St.,02/20/2008,66,64,Home,,-,"3,411"
Utah,02/27/2008,67,61,Home,,-,"3,365"
UNLV,03/01/2008,55,74,Away,,-,"12,615"
Air Force,03/05/2008,36,57,Away,,-,"3,335"
BYU,03/08/2008,54,61,Home,,-,"5,777"
UNLV,03/13/2008,88,89,Away,,-,"10,857"
