name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bell, Jr., Gary",Fr.,2011-12,G,6-1,33,114,230,0.496,51,107,0.477,63,85,0.741,81,2.455,66,2.000,3,0.091,23,0.697,342,10.364,53
"Carter, Marquise",Sr.,2011-12,G,6-4,33,36,89,0.404,2,19,0.105,53,75,0.707,50,1.515,56,1.697,1,0.030,26,0.788,127,3.848,46
"Dower, Sam",So.,2011-12,C,6-9,33,105,195,0.538,8,20,0.400,56,73,0.767,123,3.727,19,0.576,10,0.303,17,0.515,274,8.303,41
"Dranginis, Kyle",Fr.,2011-12,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Edi, Guy",Jr.,2011-12,F,6-6,25,51,105,0.486,10,39,0.256,26,50,0.520,60,2.400,22,0.880,4,0.160,14,0.560,138,5.520,23
"Harris, Elias",Jr.,2011-12,F,6-7,33,163,325,0.502,29,70,0.414,78,116,0.672,281,8.515,41,1.242,25,0.758,30,0.909,433,13.121,58
"Hart, Mike",Jr.,2011-12,G,6-6,32,21,54,0.389,3,19,0.158,11,14,0.786,95,2.969,19,0.594,6,0.188,25,0.781,56,1.750,15
"Keita, Mathis",So.,2011-12,G,6-5,16,6,16,0.375,1,5,0.200,2,7,0.286,9,0.563,6,0.375,2,0.125,5,0.313,15,0.938,4
"Monninghoff, Mathis",So.,2011-12,F,6-7,23,13,42,0.310,12,38,0.316,0,0,-,13,0.565,8,0.348,2,0.087,2,0.087,38,1.652,7
"Olynyk, Kelly",Jr.,2011-12,F,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pangos, Kevin",Fr.,2011-12,G,6-1,33,137,318,0.431,79,197,0.401,97,114,0.851,89,2.697,111,3.364,2,0.061,40,1.212,450,13.636,60
"Sacre, Robert",Sr.,2011-12,C,7-0,33,117,229,0.511,0,2,0.000,150,197,0.761,208,6.303,24,0.727,47,1.424,12,0.364,384,11.636,60
"Sarbaugh, Chris",Fr.,2011-12,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Spangler, Ryan",Fr.,2011-12,F,6-8,22,23,41,0.561,0,0,-,10,23,0.435,52,2.364,4,0.182,1,0.045,2,0.091,56,2.545,6
"Stockton, David",So.,2011-12,G,5-11,33,37,96,0.385,20,51,0.392,29,49,0.592,34,1.030,79,2.394,2,0.061,27,0.818,123,3.727,49
