name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Auslander, John",So.,2011-12,F,6-7,14,5,13,0.385,1,4,0.250,3,7,0.429,8,0.571,2,0.143,0,-,0,-,14,1.000,6
"Barks, Spencer",Fr.,2011-12,F,6-9,8,0,4,0.000,0,0,-,3,4,0.750,3,0.375,0,-,1,0.125,0,-,3,0.375,1
"Dillard, Jon",Sr.,2011-12,G,5-11,7,1,2,0.500,0,0,-,0,1,0.000,0,-,0,-,0,-,0,-,2,0.286,0
"Faust, Nick",Fr.,2011-12,G,6-6,32,96,257,0.374,23,85,0.271,70,113,0.619,129,4.031,66,2.063,9,0.281,31,0.969,285,8.906,79
"Howard, Pe'Shon",So.,2011-12,G,6-3,14,31,84,0.369,10,37,0.270,19,29,0.655,52,3.714,52,3.714,2,0.143,12,0.857,91,6.500,45
"Len, Alex",Fr.,2011-12,C,7-1,22,52,94,0.553,0,1,0.000,27,46,0.587,119,5.409,13,0.591,47,2.136,4,0.182,131,5.955,33
"Mosley, Sean",Sr.,2011-12,G,6-4,32,100,259,0.386,36,99,0.364,91,109,0.835,160,5.000,67,2.094,16,0.500,33,1.031,327,10.219,52
"Padgett, James",Jr.,2011-12,F,6-8,32,102,198,0.515,0,0,-,79,140,0.564,186,5.813,19,0.594,10,0.313,3,0.094,283,8.844,46
"Pankey, Ashton",Fr.,2011-12,F,6-9,32,57,126,0.452,0,0,-,37,67,0.552,156,4.875,13,0.406,18,0.563,7,0.219,151,4.719,17
"Parker, Mychal",So.,2011-12,F,6-5,32,45,100,0.450,8,32,0.250,39,63,0.619,96,3.000,32,1.000,9,0.281,15,0.469,137,4.281,45
"Richmond, Arnold",Fr.,2011-12,G,5-11,8,0,2,0.000,0,0,-,2,4,0.500,3,0.375,1,0.125,0,-,0,-,2,0.250,2
"Stoglin, Terrell",So.,2011-12,G,6-1,32,220,533,0.413,91,237,0.384,159,202,0.787,110,3.438,62,1.938,3,0.094,23,0.719,690,21.563,71
"Susskind, Jacob",Fr.,2011-12,G,6-5,6,0,1,0.000,0,1,0.000,0,0,-,2,0.333,0,-,0,-,0,-,0,-,1
"Thomas, Jonathan",Jr.,2011-12,G,6-2,18,7,20,0.350,4,13,0.308,3,7,0.429,2,0.111,4,0.222,1,0.056,2,0.111,21,1.167,10
"Weijs, Berend",Sr.,2011-12,C,6-10,32,27,54,0.500,0,1,0.000,7,20,0.350,55,1.719,8,0.250,23,0.719,7,0.219,61,1.906,13
