name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barnett, Dave",Sr.,2011-12,G,6-5,31,67,167,0.401,32,94,0.340,21,39,0.538,163,5.258,55,1.774,6,0.194,18,0.581,187,6.032,40
"Downing, Cameron",So.,2011-12,C,6-9,22,16,29,0.552,0,0,-,11,18,0.611,22,1.000,5,0.227,8,0.364,1,0.045,43,1.955,11
"Filzen, Zach",Sr.,2011-12,G,6-3,31,126,307,0.410,97,243,0.399,26,34,0.765,85,2.742,37,1.194,0,-,14,0.452,375,12.097,38
"Ford, Xavier",Fr.,2011-12,F,6-7,16,7,24,0.292,0,0,-,10,23,0.435,23,1.438,1,0.063,1,0.063,3,0.188,24,1.500,10
"McCrea, Javon",So.,2011-12,F,6-6,31,190,332,0.572,0,1,0.000,76,136,0.559,215,6.935,58,1.871,38,1.226,32,1.032,456,14.710,69
"Nuiriankh, Auraum",So.,2011-12,G,6-5,27,28,80,0.350,17,49,0.347,12,16,0.750,60,2.222,13,0.481,1,0.037,5,0.185,85,3.148,22
"Oldham, Jarod",So.,2011-12,G,6-3,31,45,146,0.308,14,59,0.237,42,70,0.600,133,4.290,183,5.903,16,0.516,46,1.484,146,4.710,85
"Raley-Ross, Corey",So.,2011-12,G,6-3,17,13,32,0.406,0,4,0.000,9,12,0.750,16,0.941,9,0.529,1,0.059,4,0.235,35,2.059,13
"Robinson, Titus",Sr.,2011-12,F,6-7,31,69,130,0.531,0,6,0.000,81,122,0.664,119,3.839,21,0.677,19,0.613,19,0.613,219,7.065,50
"Sebuharara, Richie",Jr.,2011-12,G,6-0,7,0,1,0.000,0,0,-,0,0,-,1,0.143,1,0.143,0,-,0,-,0,-,0
"Thomas-Edwards, Raph",Fr.,2011-12,F,6-5,8,2,7,0.286,1,4,0.250,0,2,0.000,4,0.500,0,-,0,-,1,0.125,5,0.625,2
"Watson, Tony",Jr.,2011-12,G,6-2,30,54,138,0.391,40,107,0.374,34,37,0.919,53,1.767,56,1.867,0,-,12,0.400,182,6.067,38
"Watt, Mitchell",Sr.,2011-12,F,6-10,31,189,341,0.554,11,34,0.324,116,156,0.744,233,7.516,72,2.323,68,2.194,19,0.613,505,16.290,80
