name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Britton, De'Jon",Fr.,2011-12,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Brown, Stephawn",Jr.,2011-12,F,6-4,31,58,148,0.392,12,45,0.267,8,28,0.286,127,4.097,33,1.065,13,0.419,20,0.645,136,4.387,46
"Butler, Tramaine",Sr.,2011-12,G,6-3,28,118,324,0.364,42,132,0.318,60,101,0.594,118,4.214,41,1.464,5,0.179,35,1.250,338,12.071,63
"Crawford, Phillip",Jr.,2011-12,F,6-7,23,97,203,0.478,0,0,-,55,89,0.618,134,5.826,9,0.391,17,0.739,14,0.609,249,10.826,41
"Jefferson, Jonathan",So.,2011-12,F,6-6,17,12,50,0.240,2,21,0.095,10,18,0.556,49,2.882,4,0.235,2,0.118,5,0.294,36,2.118,15
"Johnson, Eugene",Fr.,2011-12,F,6-7,11,7,11,0.636,0,0,-,2,10,0.200,17,1.545,1,0.091,4,0.364,1,0.091,16,1.455,8
"Mason, Josh",Jr.,2011-12,G,6-4,29,19,61,0.311,0,8,0.000,12,26,0.462,35,1.207,18,0.621,1,0.034,10,0.345,50,1.724,36
"Middlebrooks, Jeffery",Sr.,2011-12,G,6-0,29,45,166,0.271,29,108,0.269,62,84,0.738,73,2.517,128,4.414,1,0.034,34,1.172,181,6.241,67
"Page, Luther",Fr.,2011-12,F,6-6,31,37,105,0.352,0,0,-,23,61,0.377,100,3.226,17,0.548,16,0.516,16,0.516,97,3.129,44
"Price, Anthony",Jr.,2011-12,G,5-10,14,8,19,0.421,1,5,0.200,4,9,0.444,9,0.643,9,0.643,0,-,10,0.714,21,1.500,17
"Washington, Kenderek",Sr.,2011-12,G,6-4,16,82,182,0.451,32,86,0.372,29,47,0.617,75,4.688,18,1.125,6,0.375,25,1.563,225,14.063,29
"Watts, Ryan",Jr.,2011-12,G,6-2,31,62,191,0.325,22,75,0.293,44,64,0.688,58,1.871,27,0.871,6,0.194,23,0.742,190,6.129,51
"White, Ivory",Sr.,2011-12,G,6-4,31,103,254,0.406,50,141,0.355,45,69,0.652,188,6.065,52,1.677,24,0.774,43,1.387,301,9.710,41
"Wilson, Ralph",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
