name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Diaz, Dennis",Fr.,2011-12,G,6-3,29,28,76,0.368,15,52,0.288,8,11,0.727,41,1.414,20,0.690,1,0.034,10,0.345,79,2.724,36
"Graham, Aaron",So.,2011-12,G,6-4,29,112,288,0.389,68,190,0.358,77,99,0.778,124,4.276,73,2.517,6,0.207,39,1.345,369,12.724,79
"Green, Willie",So.,2011-12,F,6-6,29,81,157,0.516,3,16,0.188,47,72,0.653,134,4.621,38,1.310,39,1.345,10,0.345,212,7.310,41
"McInerney, Liam",Jr.,2011-12,F,6-8,29,42,91,0.462,20,43,0.465,20,30,0.667,118,4.069,41,1.414,14,0.483,23,0.793,124,4.276,41
"Miller, Hunter",Jr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Morales, Diego",Jr.,2011-12,G,5-10,8,1,3,0.333,1,2,0.500,0,0,-,2,0.250,5,0.625,0,-,0,-,3,0.375,3
"Naburgs, Joel",Jr.,2011-12,G,6-4,28,85,214,0.397,51,149,0.342,36,47,0.766,141,5.036,74,2.643,2,0.071,25,0.893,257,9.179,60
"Patterson, Tyshawn",Jr.,2011-12,G,6-0,29,32,93,0.344,10,36,0.278,26,36,0.722,46,1.586,44,1.517,3,0.103,21,0.724,100,3.448,52
"Paul, Jermol",Sr.,2011-12,F,6-4,27,11,28,0.393,3,10,0.300,16,20,0.800,29,1.074,5,0.185,2,0.074,3,0.111,41,1.519,18
"Pegg, Adam",Sr.,2011-12,C,6-9,29,165,320,0.516,18,51,0.353,85,117,0.726,159,5.483,42,1.448,11,0.379,16,0.552,433,14.931,68
"Perez, Chris",Jr.,2011-12,G,6-4,29,148,325,0.455,32,99,0.323,64,102,0.627,131,4.517,50,1.724,1,0.034,33,1.138,392,13.517,57
"Thompson, Amara",Jr.,2011-12,G,6-4,17,19,46,0.413,2,6,0.333,15,31,0.484,39,2.294,37,2.176,3,0.176,8,0.471,55,3.235,49
"Weston, J.R.",Jr.,2011-12,G,6-5,10,8,19,0.421,6,13,0.462,2,5,0.400,9,0.900,5,0.500,1,0.100,0,-,24,2.400,4
