name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Archie, II, Mason",Fr.,2011-12,G,6-4,12,4,9,0.444,3,4,0.750,0,0,-,8,0.667,1,0.083,0,-,0,-,11,0.917,3
"Atkinson, Aj",Sr.,2011-12,G,6-6,14,2,5,0.400,0,2,0.000,3,5,0.600,7,0.500,1,0.071,0,-,0,-,7,0.500,2
"Ben-Eze, Frank",Sr.,2011-12,F,6-10,20,10,19,0.526,0,0,-,3,5,0.600,27,1.350,2,0.100,15,0.750,4,0.200,23,1.150,6
"Brooks, De'Mon",So.,2011-12,F,6-7,33,202,381,0.530,21,57,0.368,93,129,0.721,206,6.242,26,0.788,17,0.515,33,1.000,518,15.697,56
"Cochran, Nik",Jr.,2011-12,G,6-3,33,95,232,0.409,47,126,0.373,124,140,0.886,93,2.818,120,3.636,1,0.030,31,0.939,361,10.939,57
"Cohen, Jake",Jr.,2011-12,F,6-10,33,151,310,0.487,30,82,0.366,141,161,0.876,202,6.121,45,1.364,55,1.667,24,0.727,473,14.333,68
"Czerapowicz, Chris",So.,2011-12,G,6-7,33,121,292,0.414,66,193,0.342,25,36,0.694,162,4.909,23,0.697,14,0.424,7,0.212,333,10.091,33
"Droney, Tom",So.,2011-12,G,6-6,33,45,112,0.402,9,35,0.257,25,39,0.641,122,3.697,70,2.121,0,-,14,0.424,124,3.758,46
"Kalinoski, Tyler",Fr.,2011-12,G,6-4,33,49,160,0.306,36,123,0.293,21,28,0.750,71,2.152,40,1.212,3,0.091,18,0.545,155,4.697,14
"Kuhlman, Jp",Jr.,2011-12,G,6-4,33,117,278,0.421,43,123,0.350,80,112,0.714,125,3.788,95,2.879,1,0.030,29,0.879,357,10.818,51
"Mackay, Ali",Fr.,2011-12,F,6-11,11,2,4,0.500,0,1,0.000,0,0,-,6,0.545,1,0.091,0,-,1,0.091,4,0.364,1
"Mann, Clint",Jr.,2011-12,F,6-7,31,70,141,0.496,0,4,0.000,37,67,0.552,94,3.032,15,0.484,9,0.290,19,0.613,177,5.710,37
"Mejri, Youssef",Fr.,2011-12,F,6-7,10,1,8,0.125,0,6,0.000,0,0,-,2,0.200,2,0.200,1,0.100,0,-,2,0.200,1
"Reigel, Will",Sr.,2011-12,F,6-5,32,8,14,0.571,0,2,0.000,5,8,0.625,40,1.250,13,0.406,0,-,3,0.094,21,0.656,10
"Tormey, Clay",So.,2011-12,G,5-11,12,2,4,0.500,0,2,0.000,1,2,0.500,2,0.167,1,0.083,0,-,1,0.083,5,0.417,1
