name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Burke, Chris",So.,2011-12,G,6-4,29,71,175,0.406,13,50,0.260,25,37,0.676,117,4.034,42,1.448,25,0.862,30,1.034,180,6.207,45
"Conley, Darius",Jr.,2011-12,F,6-7,28,125,270,0.463,0,0,-,74,105,0.705,206,7.357,17,0.607,34,1.214,16,0.571,324,11.571,69
"DeChalus, Tyler",Fr.,2011-12,F,6-3,5,0,4,0.000,0,0,-,1,2,0.500,2,0.400,0,-,0,-,0,-,1,0.200,1
"Farih, Mohamed",Fr.,2011-12,F,6-4,4,2,3,0.667,0,0,-,3,4,0.750,1,0.250,0,-,0,-,0,-,7,1.750,3
"Ferguson, Karee",Fr.,2011-12,F,6-7,16,27,77,0.351,5,16,0.313,6,15,0.400,52,3.250,6,0.375,16,1.000,5,0.313,65,4.063,23
"Ffrench, Blaise",Jr.,2011-12,G,6-2,29,45,124,0.363,0,6,0.000,38,60,0.633,73,2.517,85,2.931,7,0.241,36,1.241,128,4.414,67
"Fulton, Lamin",Fr.,2011-12,G,5-9,31,98,270,0.363,59,171,0.345,21,33,0.636,56,1.806,48,1.548,1,0.032,35,1.129,276,8.903,58
"Grant, Kelsey",Jr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hall, Brandon",Sr.,2011-12,G,6-1,31,39,112,0.348,13,42,0.310,21,32,0.656,59,1.903,78,2.516,3,0.097,57,1.839,112,3.613,52
"Hill, Jack",Sr.,2011-12,F,6-8,9,19,31,0.613,0,0,-,4,5,0.800,25,2.778,9,1.000,2,0.222,1,0.111,42,4.667,12
"Prescott, Chris",Jr.,2011-12,G,6-2,31,102,301,0.339,62,188,0.330,46,59,0.780,66,2.129,44,1.419,3,0.097,14,0.452,312,10.065,67
"Raymond, Yvon",Jr.,2011-12,G,6-3,31,89,188,0.473,2,16,0.125,54,96,0.563,121,3.903,54,1.742,14,0.452,37,1.194,234,7.548,63
"Spera, Gaetano",Fr.,2011-12,F,6-11,6,1,8,0.125,0,0,-,3,6,0.500,9,1.500,0,-,0,-,0,-,5,0.833,1
"Tucker, Markese",Fr.,2011-12,C,6-5,21,50,83,0.602,0,0,-,13,23,0.565,64,3.048,7,0.333,5,0.238,5,0.238,113,5.381,16
