name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Atkinson, Devon",Jr.,2011-12,G,6-1,26,17,40,0.425,1,9,0.111,3,4,0.750,19,0.731,22,0.846,0,-,11,0.423,38,1.462,18
"Austin, Lamont",Sr.,2011-12,G,6-0,31,42,115,0.365,15,45,0.333,36,42,0.857,64,2.065,98,3.161,2,0.065,44,1.419,135,4.355,61
"Bailey, Will",Fr.,2011-12,G,6-4,23,17,37,0.459,1,5,0.200,16,26,0.615,28,1.217,3,0.130,0,-,6,0.261,51,2.217,10
"Chavis, Milton",Jr.,2011-12,F,6-6,32,107,202,0.530,3,5,0.600,36,55,0.655,135,4.219,17,0.531,13,0.406,28,0.875,253,7.906,65
"Drew, Jeff",Fr.,2011-12,F,6-8,2,0,0,-,0,0,-,0,0,-,0,-,0,-,1,0.500,1,0.500,0,-,2
"Ferguson, Dionte",So.,2011-12,F,6-7,18,9,22,0.409,0,1,0.000,6,10,0.600,23,1.278,5,0.278,4,0.222,7,0.389,24,1.333,13
"Hill, Terrance",Sr.,2011-12,G,6-1,15,66,163,0.405,30,79,0.380,38,45,0.844,32,2.133,35,2.333,1,0.067,20,1.333,200,13.333,35
"Holden, Marsell",Jr.,2011-12,G,5-11,32,83,230,0.361,73,193,0.378,31,34,0.912,46,1.438,24,0.750,3,0.094,27,0.844,270,8.438,41
"Kelly, Drew",So.,2011-12,F,6-7,33,111,240,0.463,9,36,0.250,104,136,0.765,160,4.848,34,1.030,5,0.152,30,0.909,335,10.152,52
"Mathieu, Deandre",Fr.,2011-12,G,5-9,29,31,70,0.443,5,9,0.556,16,24,0.667,31,1.069,43,1.483,0,-,26,0.897,83,2.862,38
"Owens, Kahlil",Jr.,2011-12,F,6-7,30,55,89,0.618,0,0,-,21,42,0.500,143,4.767,9,0.300,7,0.233,20,0.667,131,4.367,32
"Percell, Jordan",Fr.,2011-12,F,6-7,31,8,19,0.421,0,0,-,7,11,0.636,22,0.710,1,0.032,1,0.032,4,0.129,23,0.742,9
"Proffitt, Ty",Sr.,2011-12,G,6-4,33,101,245,0.412,54,143,0.378,72,90,0.800,77,2.333,61,1.848,0,-,22,0.667,328,9.939,51
"Warner, Angelo",Fr.,2011-12,G,6-3,33,54,149,0.362,24,74,0.324,67,89,0.753,147,4.455,42,1.273,5,0.152,36,1.091,199,6.030,48
