name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Clanton, Keith",Jr.,2011-12,F,6-8,33,176,382,0.461,39,116,0.336,89,152,0.586,266,8.061,61,1.848,59,1.788,34,1.030,480,14.545,79
"Crittle, Josh",Jr.,2011-12,C,6-8,31,56,127,0.441,0,0,-,33,45,0.733,91,2.935,13,0.419,8,0.258,16,0.516,145,4.677,30
"Days, Rod",Fr.,2011-12,G,6-6,23,10,40,0.250,3,27,0.111,7,12,0.583,30,1.304,5,0.217,1,0.043,4,0.174,30,1.304,8
"Gaynor, P.J.",Sr.,2011-12,F,6-7,31,44,98,0.449,6,28,0.214,33,47,0.702,89,2.871,14,0.452,10,0.323,8,0.258,127,4.097,31
"Horodyski, Bobby",Jr.,2011-12,G,6-0,6,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Jordan, Marcus",Jr.,2011-12,G,6-3,31,131,354,0.370,52,169,0.308,111,155,0.716,84,2.710,73,2.355,1,0.032,19,0.613,425,13.710,59
"Jordan, Jeff",Sr.,2011-12,G,6-1,13,13,35,0.371,2,15,0.133,7,14,0.500,9,0.692,24,1.846,1,0.077,13,1.000,35,2.692,16
"Martin, Wayne",Fr.,2011-12,F,6-7,11,1,3,0.333,0,1,0.000,3,5,0.600,5,0.455,1,0.091,2,0.182,1,0.091,5,0.455,2
"McCombs, Dwight",Sr.,2011-12,F,6-8,15,15,29,0.517,0,0,-,6,15,0.400,37,2.467,2,0.133,12,0.800,4,0.267,36,2.400,8
"Rompza, A.J.",Sr.,2011-12,G,5-9,21,51,134,0.381,27,81,0.333,20,34,0.588,53,2.524,93,4.429,2,0.095,50,2.381,149,7.095,29
"Spurlock, Tristan",So.,2011-12,F,6-8,33,78,215,0.363,35,110,0.318,47,70,0.671,144,4.364,23,0.697,22,0.667,18,0.545,238,7.212,35
"Sykes, Isaiah",So.,2011-12,G,6-5,33,159,292,0.545,6,21,0.286,83,152,0.546,211,6.394,65,1.970,14,0.424,35,1.061,407,12.333,94
"Wilson, Kasey",Fr.,2011-12,F,6-7,29,34,68,0.500,8,24,0.333,13,21,0.619,64,2.207,1,0.034,10,0.345,6,0.207,89,3.069,12
