name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Isiah",Sr.,2011-12,F,6-8,31,154,276,0.558,0,0,-,77,140,0.550,182,5.871,34,1.097,42,1.355,44,1.419,385,12.419,78
"Cooley, Sheldon",Jr.,2011-12,G,6-3,27,99,219,0.452,17,50,0.340,44,66,0.667,85,3.148,51,1.889,1,0.037,67,2.481,259,9.593,49
"Dubose, Marcus",Jr.,2011-12,G,6-2,31,123,306,0.402,37,131,0.282,52,69,0.754,86,2.774,15,0.484,4,0.129,23,0.742,335,10.806,63
"Halvorsen, Todd",So.,2011-12,G,6-2,4,0,1,0.000,0,1,0.000,0,0,-,1,0.250,1,0.250,0,-,0,-,0,-,0
"Hubbard, Tommy",Sr.,2011-12,G,6-4,30,114,259,0.440,20,62,0.323,56,82,0.683,216,7.200,36,1.200,4,0.133,67,2.233,304,10.133,68
"Jones, Jarvis",Sr.,2011-12,G,6-2,31,62,167,0.371,36,100,0.360,22,32,0.688,60,1.935,30,0.968,1,0.032,35,1.129,182,5.871,26
"Poderis, Lukas",Jr.,2011-12,F,6-8,31,49,102,0.480,0,0,-,25,49,0.510,143,4.613,11,0.355,31,1.000,15,0.484,123,3.968,17
"Rembert, Rashawn",Fr.,2011-12,G,6-3,19,8,33,0.242,4,20,0.200,8,18,0.444,11,0.579,6,0.316,0,-,5,0.263,28,1.474,5
"Sollazzo, Adam",Sr.,2011-12,G,6-6,31,154,359,0.429,13,44,0.295,142,215,0.660,169,5.452,137,4.419,4,0.129,51,1.645,463,14.935,97
"Walton, John",Fr.,2011-12,F,6-7,12,2,13,0.154,0,0,-,4,8,0.500,15,1.250,0,-,4,0.333,6,0.500,8,0.667,7
"Ward, J.C.",Jr.,2011-12,F,6-6,9,3,7,0.429,1,3,0.333,3,3,1.000,5,0.556,1,0.111,0,-,1,0.111,10,1.111,2
"Wilson, Lester",Fr.,2011-12,F,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Woumn, Ryan",So.,2011-12,G,6-3,5,0,1,0.000,0,0,-,1,2,0.500,1,0.200,1,0.200,0,-,2,0.400,1,0.200,3
