name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barry, Remi",Fr.,2011-12,F,6-7,19,15,43,0.349,9,30,0.300,4,5,0.800,17,0.895,9,0.474,3,0.158,1,0.053,43,2.263,10
"Bhullar, Sim",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dixon, Renaldo",So.,2011-12,F,6-10,17,12,27,0.444,1,6,0.167,12,16,0.750,34,2.000,3,0.176,9,0.529,6,0.353,37,2.176,11
"Kabongo, Christian",So.,2011-12,G,6-4,11,44,117,0.376,10,36,0.278,63,77,0.818,37,3.364,38,3.455,2,0.182,14,1.273,161,14.636,46
"Laroche, Hernst",Sr.,2011-12,G,6-1,36,131,292,0.449,46,114,0.404,120,165,0.727,103,2.861,136,3.778,2,0.056,64,1.778,428,11.889,81
"Lewis, D.J.",Fr.,2011-12,G,6-0,8,2,5,0.400,1,2,0.500,3,4,0.750,2,0.250,3,0.375,0,-,1,0.125,8,1.000,1
"McKines, Wendell",Sr.,2011-12,F,6-6,35,233,505,0.461,51,145,0.352,136,179,0.760,374,10.686,54,1.543,13,0.371,27,0.771,653,18.657,70
"Mullings, Daniel",Fr.,2011-12,G,6-2,36,128,262,0.489,5,23,0.217,73,118,0.619,146,4.056,69,1.917,19,0.528,58,1.611,334,9.278,76
"Nephawe, Tshilidzi",So.,2011-12,C,6-10,36,62,121,0.512,0,0,-,85,114,0.746,135,3.750,14,0.389,32,0.889,5,0.139,209,5.806,32
"Rahman, Hamidu",Sr.,2011-12,C,6-11,36,126,210,0.600,0,0,-,105,205,0.512,209,5.806,17,0.472,39,1.083,12,0.333,357,9.917,60
"Ross-Miller, K.C.",So.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sy, Bandja",Jr.,2011-12,F,6-8,36,121,266,0.455,40,122,0.328,36,55,0.655,144,4.000,38,1.056,23,0.639,22,0.611,318,8.833,55
"Watson, Tyrone",Jr.,2011-12,F,6-5,36,92,186,0.495,2,24,0.083,65,111,0.586,143,3.972,113,3.139,12,0.333,34,0.944,251,6.972,78
"Weary, Eric",Fr.,2011-12,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"West, B.J.",Jr.,2011-12,F,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"de Rouen, Terrel",Fr.,2011-12,G,6-1,6,4,11,0.364,0,3,0.000,5,9,0.556,8,1.333,4,0.667,0,-,0,-,13,2.167,6
