name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Belcaster, Joe",Jr.,2011-12,G,6-2,6,1,2,0.500,1,2,0.500,0,0,-,0,-,0,-,0,-,0,-,3,0.500,1
"Brooks, Macari",Fr.,2011-12,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Clahar, Worrel",Jr.,2011-12,G,5-11,31,64,129,0.496,16,34,0.471,42,52,0.808,48,1.548,61,1.968,1,0.032,41,1.323,186,6.000,64
"Clemons, Montray",Fr.,2011-12,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Crockett, Jamee",Fr.,2011-12,F,6-4,31,98,223,0.439,41,109,0.376,31,44,0.705,68,2.194,38,1.226,10,0.323,23,0.742,268,8.645,29
"Faber, Krys",Sr.,2011-12,C,6-10,30,45,81,0.556,0,0,-,31,38,0.816,141,4.700,11,0.367,14,0.467,14,0.467,121,4.033,24
"Freeland, Tony",Jr.,2011-12,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kelly, Jeremiah",Sr.,2011-12,G,6-0,29,88,217,0.406,50,149,0.336,24,34,0.706,75,2.586,114,3.931,1,0.034,33,1.138,250,8.621,39
"Kirk, Donnavan",So.,2011-12,F,6-9,23,32,73,0.438,3,9,0.333,14,20,0.700,92,4.000,5,0.217,32,1.391,10,0.435,81,3.522,11
"McGhee, Edwind",So.,2011-12,G,6-3,17,4,7,0.571,1,4,0.250,1,2,0.500,11,0.647,2,0.118,0,-,1,0.059,10,0.588,7
"McKinney, Charles",Fr.,2011-12,G,6-3,31,52,111,0.468,6,25,0.240,21,44,0.477,67,2.161,42,1.355,3,0.097,28,0.903,131,4.226,44
"Melvin, Cleveland",So.,2011-12,F,6-8,31,219,489,0.448,16,70,0.229,87,137,0.635,229,7.387,24,0.774,34,1.097,25,0.806,541,17.452,69
"Morgan, Moses",So.,2011-12,F,6-6,26,81,221,0.367,54,139,0.388,17,25,0.680,64,2.462,26,1.000,8,0.308,15,0.577,233,8.962,32
"Robertson, Derrell",Fr.,2011-12,C,6-10,29,11,20,0.550,0,0,-,1,2,0.500,40,1.379,4,0.138,20,0.690,6,0.207,23,0.793,10
"Young, Brandon",So.,2011-12,G,6-3,31,162,383,0.423,36,128,0.281,91,119,0.765,82,2.645,147,4.742,3,0.097,49,1.581,451,14.548,75
