name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Jordan",Fr.,2011-12,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Buie, Taran",So.,2011-12,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Coombs-McDaniel, Jamal",Jr.,2011-12,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Crowder, Bryant",Jr.,2011-12,F,6-10,3,9,15,0.600,0,0,-,5,13,0.385,13,4.333,0,-,1,0.333,1,0.333,23,7.667,7
"Good, Jereme",Fr.,2011-12,F,6-6,8,0,1,0.000,0,0,-,0,0,-,1,0.125,0,-,0,-,2,0.250,0,-,2
"Grogan, Matt",Jr.,2011-12,G,6-5,25,11,35,0.314,6,23,0.261,3,4,0.750,18,0.720,4,0.160,1,0.040,2,0.080,31,1.240,6
"Imes, David",Jr.,2011-12,F,6-7,27,72,178,0.404,6,23,0.261,39,56,0.696,147,5.444,27,1.000,26,0.963,35,1.296,189,7.000,30
"Kone, Moussa",Fr.,2011-12,F,6-7,32,43,70,0.614,0,0,-,15,37,0.405,92,2.875,5,0.156,29,0.906,12,0.375,101,3.156,22
"Lester, Nathaniel",Sr.,2011-12,F,6-5,32,153,385,0.397,19,73,0.260,141,183,0.770,209,6.531,32,1.000,15,0.469,43,1.344,466,14.563,56
"McLendon, Shemiye",So.,2011-12,G,6-3,32,60,181,0.331,22,76,0.289,32,43,0.744,56,1.750,43,1.344,0,-,19,0.594,174,5.438,49
"McMillan, Dwan",Sr.,2011-12,G,6-0,32,52,145,0.359,1,9,0.111,65,97,0.670,84,2.625,153,4.781,1,0.031,31,0.969,170,5.313,88
"Mejia, Stevie",Jr.,2011-12,G,5-9,26,54,148,0.365,20,55,0.364,28,50,0.560,37,1.423,55,2.115,0,-,33,1.269,156,6.000,45
"Moore, Mike",Sr.,2011-12,G,6-5,32,200,477,0.419,81,207,0.391,156,191,0.817,146,4.563,66,2.063,2,0.063,55,1.719,637,19.906,94
"Nwaukoni, Stephen",So.,2011-12,F,6-8,31,46,97,0.474,0,0,-,52,73,0.712,165,5.323,4,0.129,9,0.290,12,0.387,144,4.645,28
"Smikle, Tevin",Fr.,2011-12,G,6-0,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
