name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Almeida, Andre",Sr.,2011-12,C,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Diaz, Jorge Brian",Jr.,2011-12,C,6-11,16,57,121,0.471,0,1,0.000,24,36,0.667,69,4.313,10,0.625,31,1.938,6,0.375,138,8.625,24
"Fox, Mike",Jr.,2011-12,G,6-4,23,13,35,0.371,4,10,0.400,1,2,0.500,23,1.000,7,0.304,0,-,3,0.130,31,1.348,5
"Gallegos, Ray",Jr.,2011-12,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hilliard Jr., Corey",Fr.,2011-12,G,6-1,12,3,9,0.333,0,1,0.000,3,7,0.429,5,0.417,2,0.167,0,-,0,-,9,0.750,8
"Kurkowski, Kye",Fr.,2011-12,C,6-10,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"McCray, Toney",Sr.,2011-12,G,6-6,30,112,252,0.444,33,102,0.324,40,55,0.727,138,4.600,38,1.267,12,0.400,30,1.000,297,9.900,67
"Menke, Trevor",Fr.,2011-12,G,5-11,3,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Moore, Josiah",Fr.,2011-12,C,6-5,15,10,22,0.455,4,14,0.286,4,6,0.667,8,0.533,4,0.267,1,0.067,3,0.200,28,1.867,4
"Niemann, Christopher",Jr.,2011-12,C,6-11,24,3,16,0.188,0,0,-,0,0,-,23,0.958,2,0.083,0,-,3,0.125,6,0.250,13
"Parker, Marshall",Jr.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Richardson, Brandon",Sr.,2011-12,G,6-0,30,65,164,0.396,26,73,0.356,53,64,0.828,92,3.067,98,3.267,4,0.133,54,1.800,209,6.967,53
"Rivers, David",Fr.,2011-12,G,6-7,19,7,30,0.233,2,19,0.105,4,10,0.400,16,0.842,5,0.263,2,0.105,5,0.263,20,1.053,8
"Spencer, Bo",Sr.,2011-12,G,6-2,30,153,373,0.410,63,185,0.341,92,105,0.876,77,2.567,98,3.267,4,0.133,39,1.300,461,15.367,89
"Talley, Dylan",Jr.,2011-12,G,6-5,25,74,183,0.404,38,103,0.369,36,44,0.818,83,3.320,44,1.760,9,0.360,26,1.040,222,8.880,40
"Tyrance, Jordan",Fr.,2011-12,G,6-3,2,0,0,-,0,0,-,1,2,0.500,2,1.000,0,-,0,-,0,-,1,0.500,0
"Ubel, Brandon",Jr.,2011-12,F,6-10,30,74,143,0.517,5,20,0.250,47,57,0.825,160,5.333,38,1.267,9,0.300,13,0.433,200,6.667,29
"Walker, Caleb",Sr.,2011-12,G,6-4,30,78,172,0.453,19,70,0.271,30,49,0.612,119,3.967,35,1.167,6,0.200,16,0.533,205,6.833,45
