name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Acy, Quincy",Sr.,2011-12,F,6-7,38,158,274,0.577,3,5,0.600,136,174,0.782,282,7.421,38,1.000,70,1.842,35,0.921,455,11.974,71
"Bello, Deuce",Fr.,2011-12,G,6-4,30,34,71,0.479,3,16,0.188,28,50,0.560,58,1.933,11,0.367,7,0.233,16,0.533,99,3.300,26
"Ellis, Fred",Sr.,2011-12,F,6-6,13,4,19,0.211,3,9,0.333,12,12,1.000,22,1.692,14,1.077,2,0.154,4,0.308,23,1.769,14
"Franklin, Gary",So.,2011-12,G,6-2,27,19,62,0.306,18,54,0.333,0,2,0.000,16,0.593,26,0.963,1,0.037,3,0.111,56,2.074,15
"Heslip, Brady",So.,2011-12,G,6-2,38,126,277,0.455,100,220,0.455,35,38,0.921,51,1.342,37,0.974,0,-,24,0.632,387,10.184,17
"Jackson, Pierre",Jr.,2011-12,G,5-10,38,174,378,0.460,69,169,0.408,106,129,0.822,110,2.895,223,5.868,3,0.079,68,1.789,523,13.763,134
"Jefferson, Cory",So.,2011-12,F,6-9,34,47,90,0.522,0,2,0.000,27,45,0.600,90,2.647,3,0.088,42,1.235,8,0.235,121,3.559,15
"Jones, Anthony",Sr.,2011-12,F,6-10,37,75,156,0.481,22,62,0.355,20,34,0.588,108,2.919,16,0.432,6,0.162,25,0.676,192,5.189,28
"Jones III, Perry",So.,2011-12,F,6-11,33,182,364,0.500,10,33,0.303,71,102,0.696,252,7.636,42,1.273,20,0.606,28,0.848,445,13.485,56
"Lowery, Logan",So.,2011-12,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Miller, Quincy",Fr.,2011-12,F,6-9,37,138,309,0.447,24,69,0.348,93,114,0.816,182,4.919,53,1.432,24,0.649,25,0.676,393,10.622,66
"Morgan, J'mison",Sr.,2011-12,C,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Neubert, Jacob",Jr.,2011-12,F,6-5,9,1,3,0.333,0,0,-,0,0,-,4,0.444,0,-,1,0.111,0,-,2,0.222,0
"Walton, A.J.",Jr.,2011-12,G,6-1,38,46,145,0.317,7,37,0.189,44,59,0.746,105,2.763,107,2.816,2,0.053,50,1.316,143,3.763,76
