name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Chionuma, Zach",Fr.,2011-12,G,6-5,30,22,64,0.344,9,30,0.300,8,12,0.667,23,0.767,3,0.100,0,-,8,0.267,61,2.033,15
"Griffin, Matt",Sr.,2011-12,G,5-10,32,54,163,0.331,42,133,0.316,33,40,0.825,85,2.656,63,1.969,1,0.031,31,0.969,183,5.719,35
"Hazel, Patrick",Sr.,2011-12,F,6-6,32,83,156,0.532,0,0,-,45,81,0.556,168,5.250,22,0.688,52,1.625,15,0.469,211,6.594,54
"Irving, D.J.",So.,2011-12,G,6-0,29,112,260,0.431,30,84,0.357,76,109,0.697,85,2.931,156,5.379,2,0.069,31,1.069,330,11.379,67
"Kennedy, James",Fr.,2011-12,F,6-6,15,4,14,0.286,0,2,0.000,1,2,0.500,21,1.400,1,0.067,0,-,1,0.067,9,0.600,4
"Kurz, Chris",Sr.,2011-12,F,6-8,10,1,8,0.125,0,0,-,0,1,0.000,7,0.700,0,-,0,-,0,-,2,0.200,2
"Morris, Dom",So.,2011-12,F,6-7,32,84,169,0.497,7,22,0.318,41,66,0.621,189,5.906,33,1.031,9,0.281,13,0.406,216,6.750,48
"O'Brien, Jake",Sr.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Partin, Darryl",Sr.,2011-12,G,6-6,32,218,536,0.407,69,221,0.312,123,171,0.719,125,3.906,35,1.094,3,0.094,35,1.094,628,19.625,101
"Pelage, Jeff",Sr.,2011-12,C,6-8,32,28,48,0.583,0,0,-,15,31,0.484,85,2.656,4,0.125,10,0.313,9,0.281,71,2.219,26
"Piotrowski, Mat",Fr.,2011-12,C,7-1,8,0,1,0.000,0,0,-,2,2,1.000,4,0.500,0,-,2,0.250,0,-,2,0.250,1
"Robinson, Travis",So.,2011-12,F,6-5,32,59,136,0.434,29,73,0.397,22,23,0.957,94,2.938,38,1.188,4,0.125,20,0.625,169,5.281,36
"Terry Jr., Mike",So.,2011-12,G,6-0,27,17,48,0.354,2,17,0.118,8,16,0.500,29,1.074,5,0.185,0,-,13,0.481,44,1.630,13
"Thomas, Malik",Fr.,2011-12,G,6-7,25,43,114,0.377,14,52,0.269,19,29,0.655,97,3.880,11,0.440,15,0.600,11,0.440,119,4.760,24
