name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bray, Cj",Fr.,2011-12,F,6-7,30,53,126,0.421,13,45,0.289,11,18,0.611,104,3.467,15,0.500,4,0.133,4,0.133,130,4.333,28
"Conley, Nathan",Jr.,2011-12,G,6-2,2,2,3,0.667,1,2,0.500,0,0,-,0,-,0,-,0,-,1,0.500,5,2.500,0
"Groselle, Mike",Jr.,2011-12,C,6-8,30,198,335,0.591,0,0,-,105,154,0.682,288,9.600,54,1.800,19,0.633,43,1.433,501,16.700,65
"Harris III, Marshall",Fr.,2011-12,G,6-1,30,39,101,0.386,14,45,0.311,42,60,0.700,34,1.133,75,2.500,1,0.033,19,0.633,134,4.467,63
"Holston, Bo",Jr.,2011-12,G,6-4,29,61,141,0.433,8,30,0.267,35,52,0.673,99,3.414,32,1.103,3,0.103,17,0.586,165,5.690,55
"Horgan, P.J.",Fr.,2011-12,F,6-8,17,14,23,0.609,0,0,-,2,6,0.333,30,1.765,2,0.118,3,0.176,2,0.118,30,1.765,5
"Hundley, Michael",Fr.,2011-12,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Keistler, Will",Jr.,2011-12,G,6-3,2,0,0,-,0,0,-,1,2,0.500,1,0.500,1,0.500,1,0.500,0,-,1,0.500,0
"Miller, Lawrence",Fr.,2011-12,G,6-1,30,64,165,0.388,50,120,0.417,9,19,0.474,27,0.900,34,1.133,2,0.067,11,0.367,187,6.233,29
"Moore, Ashton",Fr.,2011-12,G,6-0,30,76,215,0.353,32,95,0.337,38,50,0.760,51,1.700,47,1.567,0,-,20,0.667,222,7.400,56
"Morabbi, Cosmo",Sr.,2011-12,G,6-2,27,52,134,0.388,15,60,0.250,24,44,0.545,48,1.778,40,1.481,0,-,24,0.889,143,5.296,30
"Robertson, Jordan",Fr.,2011-12,G,6-7,25,33,66,0.500,0,3,0.000,11,23,0.478,54,2.160,7,0.280,7,0.280,8,0.320,77,3.080,20
"Setzekorn, Dylen",Fr.,2011-12,G,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Barry",So.,2011-12,F,6-6,14,33,91,0.363,5,18,0.278,17,22,0.773,36,2.571,13,0.929,4,0.286,6,0.429,88,6.286,18
"Wright, DeVontae",So.,2011-12,G,6-0,30,79,210,0.376,24,68,0.353,60,87,0.690,98,3.267,80,2.667,6,0.200,25,0.833,242,8.067,53
