name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Eric",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Christie, Vanderis",Jr.,2011-12,G,5-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Clayborn, Aaron",So.,2011-12,F,6-6,32,49,128,0.383,0,2,0.000,38,68,0.559,118,3.688,8,0.250,7,0.219,7,0.219,136,4.250,40
"Denson, Keithtrick",Sr.,2011-12,F,6-7,5,2,4,0.500,0,0,-,0,0,-,10,2.000,2,0.400,0,-,1,0.200,4,0.800,2
"Ellington, Dexter",Jr.,2011-12,G,6-1,33,72,185,0.389,23,67,0.343,45,57,0.789,48,1.455,65,1.970,1,0.030,30,0.909,212,6.424,76
"Gibbs, Madarious",Fr.,2011-12,G,6-0,33,69,164,0.421,9,26,0.346,73,115,0.635,84,2.545,65,1.970,3,0.091,38,1.152,220,6.667,85
"Johnson-Danner, Lawrence",So.,2011-12,G,6-4,31,59,183,0.322,36,133,0.271,21,25,0.840,59,1.903,33,1.065,3,0.097,18,0.581,175,5.645,45
"Joyner, DaQuan",Sr.,2011-12,F,6-7,30,51,92,0.554,0,1,0.000,38,59,0.644,95,3.167,15,0.500,17,0.567,13,0.433,140,4.667,27
"King, Daniel",Sr.,2011-12,F,6-8,32,18,49,0.367,0,0,-,27,38,0.711,104,3.250,21,0.656,15,0.469,25,0.781,63,1.969,31
"Loving, Myles",Fr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Onwenu, Patrick",Fr.,2011-12,G,6-7,29,28,68,0.412,4,17,0.235,29,47,0.617,39,1.345,9,0.310,6,0.207,13,0.448,89,3.069,20
"Peters, Jabari",Fr.,2011-12,G,6-4,26,16,43,0.372,2,17,0.118,10,26,0.385,38,1.462,14,0.538,3,0.115,17,0.654,44,1.692,9
"Price, Timothy",Sr.,2011-12,F,6-11,33,33,83,0.398,0,1,0.000,16,31,0.516,89,2.697,6,0.182,27,0.818,21,0.636,82,2.485,22
"Scott, DeAngelo",Sr.,2011-12,F,6-7,30,38,87,0.437,4,21,0.190,37,53,0.698,91,3.033,23,0.767,9,0.300,24,0.800,117,3.900,50
"Strong, Omar",Jr.,2011-12,G,5-9,33,135,348,0.388,102,263,0.388,67,78,0.859,78,2.364,53,1.606,2,0.061,32,0.970,439,13.303,69
"Sturdivant, Fred",Jr.,2011-12,F,6-7,33,114,224,0.509,3,8,0.375,69,149,0.463,183,5.545,17,0.515,46,1.394,39,1.182,300,9.091,62
