name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bynes, Bryan",Jr.,2011-12,G,6-3,29,45,145,0.310,11,39,0.282,28,38,0.737,55,1.897,47,1.621,4,0.138,21,0.724,129,4.448,33
"Conward, Michael",Sr.,2011-12,G,6-3,2,0,1,0.000,0,0,-,0,2,0.000,0,-,0,-,0,-,0,-,0,-,0
"Davis, Jonathan",Fr.,2011-12,C,6-7,17,2,6,0.333,0,1,0.000,1,2,0.500,3,0.176,1,0.059,0,-,1,0.059,5,0.294,1
"Edwards, Jabari",Sr.,2011-12,F,6-10,31,40,80,0.500,0,0,-,13,27,0.481,116,3.742,14,0.452,48,1.548,14,0.452,93,3.000,24
"Ghantous, Roy",Jr.,2011-12,C,6-0,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Guest, Dan",So.,2011-12,G,6-2,30,9,22,0.409,1,3,0.333,4,6,0.667,12,0.400,15,0.500,0,-,5,0.167,23,0.767,14
"Kopriva, John",Fr.,2011-12,F,6-8,31,38,84,0.452,0,0,-,8,21,0.381,61,1.968,10,0.323,8,0.258,10,0.323,84,2.710,16
"Kromah, Lasan",Jr.,2011-12,G,6-5,31,136,336,0.405,30,96,0.313,43,67,0.642,159,5.129,79,2.548,18,0.581,52,1.677,345,11.129,78
"Mikic, Nemanja",So.,2011-12,F,6-8,31,85,230,0.370,51,143,0.357,15,25,0.600,80,2.581,20,0.645,2,0.065,19,0.613,236,7.613,32
"Pellom, David",Jr.,2011-12,F,6-8,27,122,178,0.685,1,5,0.200,35,66,0.530,164,6.074,31,1.148,18,0.667,14,0.519,280,10.370,40
"Smith, Dwayne",Jr.,2011-12,F,6-6,29,59,141,0.418,2,6,0.333,39,61,0.639,114,3.931,12,0.414,12,0.414,17,0.586,159,5.483,35
"Taylor, Tony",Sr.,2011-12,G,6-1,31,136,341,0.399,31,93,0.333,102,131,0.779,79,2.548,134,4.323,3,0.097,42,1.355,405,13.065,87
"Tonkins, Malik",Fr.,2011-12,G,5-5,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Ware, Aaron",Sr.,2011-12,F,6-5,31,61,161,0.379,2,10,0.200,38,45,0.844,86,2.774,19,0.613,2,0.065,10,0.323,162,5.226,38
