name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bourne, James",Fr.,2011-12,F,6-8,32,33,71,0.465,0,0,-,26,46,0.565,82,2.563,3,0.094,0,-,10,0.313,92,2.875,30
"Brown, Larry",Fr.,2011-12,F,6-6,25,19,41,0.463,0,2,0.000,1,11,0.091,48,1.920,1,0.040,4,0.160,10,0.400,39,1.560,7
"Brown, Chris",Fr.,2011-12,G,6-4,2,0,1,0.000,0,1,0.000,0,1,0.000,2,1.000,4,2.000,0,-,2,1.000,0,-,1
"Burton, Justin",---,2011-12,-,-,1,0,2,0.000,0,2,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Carter, Donovan",So.,2011-12,F,6-5,1,0,0,-,0,0,-,0,0,-,1,1.000,0,-,0,-,0,-,0,-,1
"Diop, Shola",Jr.,2011-12,C,6-9,17,10,15,0.667,0,0,-,2,6,0.333,13,0.765,2,0.118,1,0.059,2,0.118,22,1.294,3
"Gamble, Gideon",Jr.,2011-12,G,6-7,30,44,129,0.341,18,66,0.273,7,10,0.700,44,1.467,10,0.333,9,0.300,8,0.267,113,3.767,22
"Henry, Derrick",Fr.,2011-12,G,6-2,22,18,49,0.367,10,24,0.417,10,19,0.526,15,0.682,1,0.045,0,-,3,0.136,56,2.545,12
"Jerome, Joab",So.,2011-12,F,6-5,29,43,110,0.391,3,20,0.150,44,62,0.710,103,3.552,56,1.931,16,0.552,22,0.759,133,4.586,42
"Jones, Andre",Sr.,2011-12,G,6-2,32,182,421,0.432,53,156,0.340,95,119,0.798,102,3.188,54,1.688,9,0.281,37,1.156,512,16.000,77
"King, Reggie",Jr.,2011-12,G,6-2,21,5,22,0.227,0,2,0.000,9,14,0.643,15,0.714,9,0.429,1,0.048,5,0.238,19,0.905,16
"Middleton, Reggie",Sr.,2011-12,G,6-1,32,140,367,0.381,47,135,0.348,81,115,0.704,128,4.000,136,4.250,13,0.406,46,1.438,408,12.750,78
"Morgan, Matt",Sr.,2011-12,C,6-9,32,106,238,0.445,5,24,0.208,49,74,0.662,139,4.344,11,0.344,15,0.469,6,0.188,266,8.313,36
"Pinson, Tobias",Fr.,2011-12,F,6-6,1,2,3,0.667,0,1,0.000,1,2,0.500,0,-,0,-,0,-,0,-,5,5.000,0
"Scott, Derrick",So.,2011-12,F,6-9,5,3,6,0.500,0,2,0.000,0,0,-,6,1.200,0,-,2,0.400,0,-,6,1.200,1
"Smith, Andre",Fr.,2011-12,G,5-10,28,34,102,0.333,21,71,0.296,6,11,0.545,26,0.929,37,1.321,1,0.036,16,0.571,95,3.393,17
"Valentine, George",Sr.,2011-12,C,6-9,32,115,216,0.532,0,0,-,39,74,0.527,252,7.875,25,0.781,33,1.031,50,1.563,269,8.406,43
