name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Armstrong, Josh",So.,2011-12,F,6-6,20,5,22,0.227,0,1,0.000,5,6,0.833,30,1.500,5,0.250,2,0.100,5,0.250,15,0.750,9
"Ballard, Travis",Jr.,2011-12,G,5-10,11,2,7,0.286,2,4,0.500,1,3,0.333,5,0.455,0,-,0,-,3,0.273,7,0.636,3
"Bush, Jenirro",Sr.,2011-12,G,6-8,18,99,258,0.384,24,76,0.316,57,80,0.713,85,4.722,15,0.833,5,0.278,33,1.833,279,15.500,45
"Coleman, Sydney",Fr.,2011-12,F,6-7,31,37,87,0.425,0,0,-,23,43,0.535,117,3.774,13,0.419,17,0.548,15,0.484,97,3.129,33
"Gregory, Raymond",Jr.,2011-12,C,6-10,26,17,39,0.436,0,0,-,21,37,0.568,33,1.269,2,0.077,16,0.615,1,0.038,55,2.115,20
"Howard, Kelsey",Fr.,2011-12,G,6-3,31,151,390,0.387,46,144,0.319,106,139,0.763,127,4.097,28,0.903,4,0.129,30,0.968,454,14.645,78
"Jefferson, Oliver",Sr.,2011-12,C,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Davon",Jr.,2011-12,F,6-8,31,50,119,0.420,0,0,-,9,26,0.346,95,3.065,9,0.290,23,0.742,8,0.258,109,3.516,33
"Kendricks, Tim",Jr.,2011-12,G,6-3,4,1,3,0.333,0,2,0.000,0,0,-,1,0.250,0,-,0,-,0,-,2,0.500,1
"Lewis, Jonathan",Jr.,2011-12,G,5-10,31,25,76,0.329,14,32,0.438,13,25,0.520,77,2.484,70,2.258,1,0.032,48,1.548,77,2.484,50
"Pittman, J.",---,2011-12,-,-,2,0,0,-,0,0,-,0,0,-,1,0.500,0,-,0,-,0,-,0,-,0
"Readus, Willie",So.,2011-12,F,6-6,25,53,135,0.393,0,1,0.000,36,52,0.692,99,3.960,15,0.600,8,0.320,19,0.760,142,5.680,47
"Stewart, Keeslee",Fr.,2011-12,G,5-9,31,46,166,0.277,21,64,0.328,14,25,0.560,50,1.613,32,1.032,2,0.065,16,0.516,127,4.097,49
"Sykes, Jamarious",So.,2011-12,C,7-2,11,1,3,0.333,0,0,-,2,2,1.000,5,0.455,0,-,6,0.545,0,-,4,0.364,2
"Taylor, Derrell",Fr.,2011-12,G,6-5,31,40,79,0.506,0,0,-,35,49,0.714,135,4.355,14,0.452,14,0.452,11,0.355,115,3.710,35
"Williams, Christian",Jr.,2011-12,G,6-1,23,91,237,0.384,26,83,0.313,46,55,0.836,62,2.696,55,2.391,5,0.217,35,1.522,254,11.043,52
