name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bell, Keion",Sr.,2011-12,F,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Bowers, Laurence",Sr.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Denmon, Marcus",Sr.,2011-12,G,6-3,35,200,435,0.460,99,243,0.407,120,134,0.896,176,5.029,74,2.114,1,0.029,54,1.543,619,17.686,41
"Dixon, Michael",Jr.,2011-12,G,6-1,35,154,316,0.487,50,136,0.368,116,132,0.879,63,1.800,116,3.314,3,0.086,41,1.171,474,13.543,56
"English, Kim",Sr.,2011-12,G,6-6,35,171,328,0.521,78,170,0.459,87,120,0.725,148,4.229,56,1.600,10,0.286,45,1.286,507,14.486,59
"Felmann, Danny",So.,2011-12,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Green, Kadeem",Fr.,2011-12,F,6-8,11,12,17,0.706,0,0,-,9,18,0.500,34,3.091,2,0.182,2,0.182,3,0.273,33,3.000,6
"Jones, Andrew",---,2011-12,-,-,12,0,3,0.000,0,0,-,5,8,0.625,6,0.500,0,-,0,-,0,-,5,0.417,1
"Lester, Tony",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Moore, Steve",Sr.,2011-12,C,6-9,35,39,70,0.557,1,1,1.000,22,43,0.512,106,3.029,20,0.571,41,1.171,19,0.543,101,2.886,20
"Pressey, Phl",So.,2011-12,G,5-10,35,115,269,0.428,38,104,0.365,93,120,0.775,115,3.286,223,6.371,2,0.057,74,2.114,361,10.314,85
"Pressey, Matt",Sr.,2011-12,G,6-2,35,77,192,0.401,25,72,0.347,38,56,0.679,104,2.971,54,1.543,3,0.086,28,0.800,217,6.200,30
"Ratliffe, Ricardo",Sr.,2011-12,F,6-8,35,210,303,0.693,0,0,-,67,97,0.691,261,7.457,21,0.600,35,1.000,21,0.600,487,13.914,56
"Rosburg, Andy",Jr.,2011-12,F,6-8,15,1,1,1.000,0,0,-,2,2,1.000,5,0.333,0,-,0,-,0,-,4,0.267,1
"Ross, Earnest",Jr.,2011-12,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sutton, Jarrett",Sr.,2011-12,G,6-4,16,2,11,0.182,2,11,0.182,0,0,-,7,0.438,0,-,0,-,0,-,6,0.375,0
