name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Arceneux, Prince",Fr.,2011-12,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Boswell, Kyle",So.,2011-12,G,6-2,31,74,158,0.468,54,124,0.435,32,43,0.744,47,1.516,52,1.677,0,-,19,0.613,234,7.548,24
"Brown, Taran",Fr.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Da Re, Duke",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Garth, Nate",Jr.,2011-12,G,6-2,31,28,91,0.308,14,51,0.275,18,27,0.667,45,1.452,76,2.452,0,-,14,0.452,88,2.839,38
"Green, John",Fr.,2011-12,G,6-5,1,2,4,0.500,1,2,0.500,0,0,-,0,-,2,2.000,0,-,0,-,5,5.000,0
"Hornbuckle, Keegan",So.,2011-12,F,6-7,25,36,81,0.444,10,26,0.385,8,14,0.571,45,1.800,20,0.800,5,0.200,20,0.800,90,3.600,19
"Johnson, Orlando",Sr.,2011-12,G,6-5,31,207,459,0.451,70,164,0.427,127,182,0.698,181,5.839,91,2.935,23,0.742,34,1.097,611,19.710,76
"Moore, Shawn",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nunnally, James",Sr.,2011-12,F,6-5,31,180,383,0.470,57,154,0.370,78,98,0.796,185,5.968,86,2.774,9,0.290,21,0.677,495,15.968,77
"Peterson, Christian",Sr.,2011-12,G,6-3,31,13,39,0.333,1,1,1.000,19,24,0.792,68,2.194,16,0.516,0,-,13,0.419,46,1.484,18
"Sema, Jaime",Sr.,2011-12,F,6-9,30,104,169,0.615,0,1,0.000,61,89,0.685,151,5.033,30,1.000,26,0.867,16,0.533,269,8.967,39
"Somogyi, Greg",Sr.,2011-12,C,7-2,31,42,89,0.472,0,0,-,12,23,0.522,102,3.290,13,0.419,53,1.710,4,0.129,96,3.097,16
"Steinhause, Tyler",So.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Taylor, T.J.",Fr.,2011-12,G,5-9,31,35,104,0.337,19,65,0.292,8,11,0.727,54,1.742,56,1.806,0,-,15,0.484,97,3.129,25
"Thomas, Lewis",Fr.,2011-12,F,6-7,21,9,27,0.333,1,5,0.200,4,6,0.667,27,1.286,8,0.381,4,0.190,1,0.048,23,1.095,6
"Williams, Alan",Fr.,2011-12,C,6-7,30,79,155,0.510,0,0,-,50,84,0.595,195,6.500,15,0.500,40,1.333,15,0.500,208,6.933,21
