name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barnett, Javarris",Sr.,2011-12,G,6-7,30,131,302,0.434,59,148,0.399,41,56,0.732,168,5.600,40,1.333,5,0.167,15,0.500,362,12.067,45
"Bradbury, Lamar",Jr.,2011-12,F,6-3,1,1,1,1.000,1,1,1.000,0,0,-,1,1.000,0,-,0,-,0,-,3,3.000,0
"Braswell, Chris",Jr.,2011-12,F,6-8,29,162,317,0.511,15,49,0.306,118,152,0.776,220,7.586,34,1.172,36,1.241,35,1.207,457,15.759,90
"Briscoe, Jamar",Jr.,2011-12,G,5-10,30,73,208,0.351,34,105,0.324,39,57,0.684,63,2.100,34,1.133,0,-,26,0.867,219,7.300,34
"Green, Derrio",Sr.,2011-12,G,6-2,25,50,158,0.316,31,95,0.326,31,43,0.721,33,1.320,44,1.760,3,0.120,25,1.000,162,6.480,34
"Henry, Pierria",Fr.,2011-12,G,6-3,28,68,166,0.410,14,43,0.326,51,93,0.548,102,3.643,96,3.429,11,0.393,72,2.571,201,7.179,67
"Ivankovic, Ilija",Jr.,2011-12,C,6-10,8,3,4,0.750,0,0,-,1,1,1.000,8,1.000,2,0.250,0,-,0,-,7,0.875,0
"Lewis, Colby",Jr.,2011-12,G,6-2,4,2,7,0.286,2,7,0.286,0,0,-,0,-,1,0.250,0,-,0,-,6,1.500,0
"Mayfield, DeMario",So.,2011-12,G,6-5,29,112,278,0.403,26,88,0.295,74,133,0.556,204,7.034,74,2.552,8,0.276,29,1.000,324,11.172,53
"Nickerson, E. Victor",Fr.,2011-12,F,6-7,30,30,93,0.323,3,19,0.158,29,53,0.547,62,2.067,24,0.800,6,0.200,23,0.767,92,3.067,32
"Sherrill, Kj",Jr.,2011-12,F,6-7,25,25,52,0.481,0,0,-,20,26,0.769,35,1.400,4,0.160,10,0.400,7,0.280,70,2.800,19
"Thorne, Mike",Fr.,2011-12,C,6-10,1,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Voncina, Luka",So.,2011-12,G,6-4,8,9,25,0.360,5,16,0.313,1,2,0.500,6,0.750,8,1.000,1,0.125,3,0.375,24,3.000,10
"Williams, Terrence",Fr.,2011-12,G,6-4,29,27,72,0.375,2,19,0.105,27,40,0.675,80,2.759,31,1.069,5,0.172,8,0.276,83,2.862,32
