name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baroum, David",Jr.,2011-12,C,6-9,5,0,3,0.000,0,0,-,0,0,-,2,0.400,0,-,0,-,1,0.200,0,-,1
"Breeze, Anthony",Sr.,2011-12,F,6-5,27,107,215,0.498,0,0,-,79,118,0.669,129,4.778,23,0.852,13,0.481,26,0.963,293,10.852,52
"Bryant, Javoris",Jr.,2011-12,F,6-6,25,58,127,0.457,0,3,0.000,53,75,0.707,96,3.840,24,0.960,9,0.360,22,0.880,169,6.760,32
"Coleman, Adrien",So.,2011-12,G,6-5,35,153,325,0.471,9,36,0.250,89,158,0.563,147,4.200,51,1.457,12,0.343,48,1.371,404,11.543,80
"Dukes, Kevin",Jr.,2011-12,G,5-9,35,132,335,0.394,91,241,0.378,56,69,0.812,68,1.943,83,2.371,4,0.114,22,0.629,411,11.743,66
"Elliott, Stanley",Sr.,2011-12,G,6-3,34,71,166,0.428,10,38,0.263,34,56,0.607,115,3.382,44,1.294,18,0.529,39,1.147,186,5.471,35
"Holloman, Garrius",Sr.,2011-12,F,6-6,35,154,324,0.475,13,42,0.310,34,68,0.500,215,6.143,72,2.057,18,0.514,39,1.114,355,10.143,68
"Johnson, Ricky",Fr.,2011-12,G,5-9,34,47,140,0.336,28,83,0.337,82,96,0.854,61,1.794,82,2.412,0,-,16,0.471,204,6.000,54
"Mack, Marc",Fr.,2011-12,F,6-5,29,20,75,0.267,1,6,0.167,8,15,0.533,53,1.828,2,0.069,1,0.034,3,0.103,49,1.690,21
"McAfee, Ramoan",So.,2011-12,F,6-7,20,8,21,0.381,0,1,0.000,3,8,0.375,16,0.800,0,-,5,0.250,1,0.050,19,0.950,8
"Scotland, Paul",Jr.,2011-12,G,6-0,26,30,80,0.375,15,36,0.417,13,19,0.684,23,0.885,23,0.885,1,0.038,12,0.462,88,3.385,24
"Smith, Alex",Jr.,2011-12,F,6-7,28,23,32,0.719,0,0,-,6,10,0.600,32,1.143,3,0.107,14,0.500,6,0.214,52,1.857,12
"Stewart, Brandon",---,2011-12,-,-,2,0,0,-,0,0,-,0,0,-,2,1.000,0,-,0,-,0,-,0,-,1
"Trapp, Mikel",So.,2011-12,G,6-2,16,15,47,0.319,11,36,0.306,5,10,0.500,15,0.938,9,0.563,0,-,6,0.375,46,2.875,9
