name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blackmon, Preston",Jr.,2011-12,G,6-0,33,109,279,0.391,44,121,0.364,35,49,0.714,72,2.182,164,4.970,6,0.182,30,0.909,297,9.000,89
"Conner, Richard",Jr.,2011-12,G,6-4,28,11,37,0.297,1,13,0.077,16,28,0.571,34,1.214,27,0.964,0,-,12,0.429,39,1.393,22
"Davis, Angelo",So.,2011-12,G,6-1,14,2,10,0.200,0,0,-,2,4,0.500,4,0.286,0,-,0,-,0,-,6,0.429,4
"Edwards, Keith",So.,2011-12,F,6-5,2,0,0,-,0,0,-,1,2,0.500,2,1.000,0,-,0,-,1,0.500,1,0.500,1
"Hassan, Rashad",Jr.,2011-12,F,6-7,33,175,307,0.570,7,16,0.438,71,132,0.538,174,5.273,28,0.848,21,0.636,8,0.242,428,12.970,68
"Hendley, Patrick",So.,2011-12,G,6-4,28,16,48,0.333,7,18,0.389,8,11,0.727,18,0.643,12,0.429,4,0.143,10,0.357,47,1.679,14
"Hutchins, Marcus",Jr.,2011-12,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Darnel",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Louis, Arnold",Jr.,2011-12,F,6-7,33,120,265,0.453,6,21,0.286,68,127,0.535,258,7.818,26,0.788,16,0.485,40,1.212,314,9.515,54
"Montgomery, Joshua",Jr.,2011-12,F,6-4,33,51,140,0.364,17,62,0.274,46,64,0.719,83,2.515,12,0.364,1,0.030,14,0.424,165,5.000,19
"Richards, Keierre",So.,2011-12,G,6-1,33,14,55,0.255,2,10,0.200,30,45,0.667,32,0.970,18,0.545,0,-,10,0.303,60,1.818,36
"Rudolph, Deric",Jr.,2011-12,G,5-11,33,109,324,0.336,98,282,0.348,36,47,0.766,59,1.788,52,1.576,0,-,31,0.939,352,10.667,45
"Smith, Cedric",Jr.,2011-12,G,6-3,33,60,130,0.462,0,1,0.000,39,90,0.433,153,4.636,51,1.545,1,0.030,39,1.182,159,4.818,45
"Smith, Jyles",So.,2011-12,F,6-8,33,52,101,0.515,0,2,0.000,31,57,0.544,144,4.364,14,0.424,62,1.879,19,0.576,135,4.091,45
"Spears, Christopher",So.,2011-12,F,6-7,23,6,15,0.400,0,0,-,4,6,0.667,18,0.783,2,0.087,1,0.043,2,0.087,16,0.696,5
"Wilson, Stephen",So.,2011-12,G,6-1,32,21,80,0.263,10,40,0.250,18,26,0.692,24,0.750,16,0.500,0,-,14,0.438,70,2.188,26
